season,player_code,player_name,goals,assists,minutes,starts,xg,xa
2016-17,151119,DeAndre Yedlin,0,0,0,0.0,0.0,0.0
2016-17,93264,Eric Dier,2,0,3043,0.0,0.0,0.0
2016-17,39104,Mousa Dembélé,1,2,2056,0.0,0.0,0.0
2016-17,54908,Nacer Chadli,5,6,2135,0.0,0.0,0.0
2016-17,62974,Erik Lamela,1,1,595,0.0,0.0,0.0
2016-17,80607,Christian Eriksen,8,20,3159,0.0,0.0,0.0
2016-17,126407,Nabil Bentaleb,0,0,0,0.0,0.0,0.0
2016-17,58791,Ryan Mason,1,0,927,0.0,0.0,0.0
2016-17,93464,Tom Carroll,1,2,1389,0.0,0.0,0.0
2016-17,108823,Bamidele Alli,18,11,3036,0.0,0.0,0.0
2016-17,168765,Joshua Onomah,0,0,22,0.0,0.0,0.0
2016-17,54756,Victor Wanyama,4,2,3012,0.0,0.0,0.0
2016-17,106450,Alex Pritchard,0,0,0,0.0,0.0,0.0
2016-17,85971,Heung-Min Son,14,9,2063,0.0,0.0,0.0
2016-17,78830,Harry Kane,29,7,2523,0.0,0.0,0.0
2016-17,145212,Clinton N'Jie,0,0,0,0.0,0.0,0.0
2016-17,165990,Vincent Janssen,2,3,845,0.0,0.0,0.0
2016-17,56827,Costel Pantilimon,0,0,83,0.0,0.0,0.0
2016-17,18656,Heurelho Gomes,0,0,3337,0.0,0.0,0.0
2016-17,41338,Craig Cathcart,0,1,1162,0.0,0.0,0.0
2016-17,41945,Sebastian Prödl,1,2,2770,0.0,0.0,0.0
2016-17,98780,Juan Carlos Paredes,0,0,0,0.0,0.0,0.0
2016-17,40868,José Holebas,2,4,2905,0.0,0.0,0.0
2016-17,67527,Allan-Roméo Nyom,0,2,2638,0.0,0.0,0.0
2016-17,52153,Miguel Britos,1,2,2280,0.0,0.0,0.0
2016-17,85624,Christian Kabasele,2,0,771,0.0,0.0,0.0
2016-17,44302,Adlène Guédioura,0,1,861,0.0,0.0,0.0
2016-17,38439,Etienne Capoue,7,2,3204,0.0,0.0,0.0
2016-17,41926,Almen Abdi,0,0,0,0.0,0.0,0.0
2016-17,16045,Ben Watson,0,0,54,0.0,0.0,0.0
2016-17,19342,Ikechi Anya,0,0,10,0.0,0.0,0.0
2016-17,21123,Valon Behrami,0,0,2030,0.0,0.0,0.0
2016-17,88935,Steven Berghuis,0,0,0,0.0,0.0,0.0
2016-17,44604,Nordin Amrabat,0,3,2091,0.0,0.0,0.0
2016-17,28160,Mario Suárez,0,0,0,0.0,0.0,0.0
2016-17,173514,Isaac Success,1,1,519,0.0,0.0,0.0
2016-17,41725,Troy Deeney,10,4,2944,0.0,0.0,0.0
2016-17,58498,Odion Ighalo,1,1,1291,0.0,0.0,0.0
2016-17,179620,Mamadou Obbi Oularé,0,0,0,0.0,0.0,0.0
2016-17,133801,Jerome Sinclair,0,0,116,0.0,0.0,0.0
2016-17,12086,Boaz Myhill,0,0,0,0.0,0.0,0.0
2016-17,9089,Ben Foster,0,0,3420,0.0,0.0,0.0
2016-17,37642,Jonny Evans,2,1,2637,0.0,0.0,0.0
2016-17,39253,Jonas Olsson,0,0,590,0.0,0.0,0.0
2016-17,60232,Craig Dawson,4,0,3276,0.0,0.0,0.0
2016-17,42583,Sébastien Pocognoli,0,0,0,0.0,0.0,0.0
2016-17,77760,Cristian Gamboa,0,0,0,0.0,0.0,0.0
2016-17,19272,Gareth McAuley,6,1,3140,0.0,0.0,0.0
2016-17,43252,James Chester,0,0,0,0.0,0.0,0.0
2016-17,19151,Chris Brunt,3,4,2477,0.0,0.0,0.0
2016-17,14295,Darren Fletcher,2,3,3231,0.0,0.0,0.0
2016-17,28468,Craig Gardner,0,1,218,0.0,0.0,0.0
2016-17,18008,James Morrison,5,2,1741,0.0,0.0,0.0
2016-17,55829,Claudio Yacob,0,0,2418,0.0,0.0,0.0
2016-17,61538,Callum McManaman,0,0,0,0.0,0.0,0.0
2016-17,63370,James McClean,1,3,1477,0.0,0.0,0.0
2016-17,173809,Jonathan Leko,0,1,118,0.0,0.0,0.0
2016-17,50229,Matt Phillips,4,9,2181,0.0,0.0,0.0
2016-17,11037,Rickie Lambert,0,0,13,0.0,0.0,0.0
2016-17,91972,Saido Berahino,0,0,963,0.0,0.0,0.0
2016-17,57134,Salomón Rondón,8,3,2892,0.0,0.0,0.0
2016-17,60706,Adrián San Miguel del Castillo,0,0,1440,0.0,0.0,0.0
2016-17,32259,Darren Randolph,0,0,1980,0.0,0.0,0.0
2016-17,8380,James Collins,2,0,1655,0.0,0.0,0.0
2016-17,48717,Winston Reid,2,3,2587,0.0,0.0,0.0
2016-17,55459,Aaron Cresswell,0,2,2115,0.0,0.0,0.0
2016-17,173792,Reece Oxford,0,0,0,0.0,0.0,0.0
2016-17,40669,Angelo Ogbonna,0,0,1755,0.0,0.0,0.0
2016-17,113564,Sam Byram,0,1,1249,0.0,0.0,0.0
2016-17,18073,Mark Noble,3,0,2389,0.0,0.0,0.0
2016-17,55037,Cheikhou Kouyaté,1,1,2723,0.0,0.0,0.0
2016-17,59779,Pedro Obiang,1,2,1763,0.0,0.0,0.0
2016-17,37901,Dimitri Payet,2,8,1513,0.0,0.0,0.0
2016-17,86934,Manuel Lanzini,8,3,2708,0.0,0.0,0.0
2016-17,172567,Josh Cullen,0,0,0,0.0,0.0,0.0
2016-17,57531,Michail Antonio,9,8,2433,0.0,0.0,0.0
2016-17,43626,Håvard Nordtveit,0,1,957,0.0,0.0,0.0
2016-17,44336,Sofiane Feghouli,3,3,1042,0.0,0.0,0.0
2016-17,59796,Gökhan Töre,0,1,240,0.0,0.0,0.0
2016-17,40142,Andy Carroll,7,2,1312,0.0,0.0,0.0
2016-17,148179,Enner Valencia,3,3,927,0.0,0.0,0.0
2016-17,73889,Diafra Sakho,1,0,181,0.0,0.0,0.0
2016-17,98747,Nick Pope,0,0,0,0.0,0.0,0.0
2016-17,1801,Paul Robinson,0,0,270,0.0,0.0,0.0
2016-17,60586,Johann Berg Gudmundsson,1,3,999,0.0,0.0,0.0
2016-17,33871,Ragnar Klavan,0,0,1410,0.0,0.0,0.0
2016-17,210237,Marko Grujic,0,0,43,0.0,0.0,0.0
2016-17,160729,Jason Denayer,0,0,1878,0.0,0.0,0.0
2016-17,20399,Antonio Barragán,0,0,2193,0.0,0.0,0.0
2016-17,42892,Álvaro Negredo,9,5,2872,0.0,0.0,0.0
2016-17,42738,Juan Zuñiga,1,1,823,0.0,0.0,0.0
2016-17,97296,Tommie Hoban,0,0,0,0.0,0.0,0.0
2016-17,86431,Brice Dja Djédjé,0,0,0,0.0,0.0,0.0
2016-17,121599,Abdoulaye Doucouré,1,0,1352,0.0,0.0,0.0
2016-17,81183,Matej Vydra,0,0,3,0.0,0.0,0.0
2016-17,156074,Rob Holding,0,0,810,0.0,0.0,0.0
2016-17,41733,Georginio Wijnaldum,6,9,2974,0.0,0.0,0.0
2016-17,205102,Ramadan Sobhi,0,2,855,0.0,0.0,0.0
2016-17,159506,Ola Aina,0,0,26,0.0,0.0,0.0
2016-17,80801,Idrissa Gueye,1,2,2681,0.0,0.0,0.0
2016-17,182156,Leroy Sané,5,7,1781,0.0,0.0,0.0
2016-17,41705,Bradley Guzan,0,0,900,0.0,0.0,0.0
2016-17,78091,Gastón Ramírez,2,3,1539,0.0,0.0,0.0
2016-17,40833,Jérémy Pied,0,0,129,0.0,0.0,0.0
2016-17,147675,Chuba Akpom,0,0,0,0.0,0.0,0.0
2016-17,138009,Sullay Kaikai,0,0,24,0.0,0.0,0.0
2016-17,194164,Mason Holgate,0,1,1372,0.0,0.0,0.0
2016-17,172850,Benjamin Chilwell,1,0,699,0.0,0.0,0.0
2016-17,165911,Bartosz Kapustka,0,0,0,0.0,0.0,0.0
2016-17,145235,Jose Angel Esmoris Tasende,0,0,0,0.0,0.0,0.0
2016-17,80935,Papy Djilobodji,0,0,1577,0.0,0.0,0.0
2016-17,19760,Fernando Llorente,15,3,2442,0.0,0.0,0.0
2016-17,168763,Cameron Carter-Vickers,0,0,0,0.0,0.0,0.0
2016-17,80788,Daniel Lafferty,0,0,0,0.0,0.0,0.0
2016-17,74208,Paul Pogba,5,4,2608,0.0,0.0,0.0
2016-17,88900,Jack Stephens,0,1,1471,0.0,0.0,0.0
2016-17,105717,Arthur Masuaku,0,1,972,0.0,0.0,0.0
2016-17,160816,Donald Love,0,1,611,0.0,0.0,0.0
2016-17,83091,Borja Bastón,1,2,561,0.0,0.0,0.0
2016-17,94926,Olayinka Fredrick Oladotun Ladapo,0,0,0,0.0,0.0,0.0
2016-17,204216,Keshi Anderson,0,0,0,0.0,0.0,0.0
2016-17,215457,Kane Wilson,0,0,0,0.0,0.0,0.0
2016-17,195864,Sam Field,0,0,275,0.0,0.0,0.0
2016-17,173807,Tom Davies,2,3,1544,0.0,0.0,0.0
2016-17,157668,Harry Winks,1,1,494,0.0,0.0,0.0
2016-17,155509,Greg Olley,0,0,0,0.0,0.0,0.0
2016-17,213384,Josh Clackstone,0,0,0,0.0,0.0,0.0
2016-17,178186,Jarrod Bowen,0,0,181,0.0,0.0,0.0
2016-17,19812,Dusan Kuciak,0,0,0,0.0,0.0,0.0
2016-17,202174,Greg Luer,0,0,0,0.0,0.0,0.0
2016-17,221267,Josh Tymon,0,0,323,0.0,0.0,0.0
2016-17,149016,Lynden Gooch,0,0,366,0.0,0.0,0.0
2016-17,219727,Joel Asoro,0,0,10,0.0,0.0,0.0
2016-17,15633,Alex Baptiste,0,0,0,0.0,0.0,0.0
2016-17,169187,Trent Alexander-Arnold,0,0,167,0.0,0.0,0.0
2016-17,1616,Alexander Manninger,0,0,0,0.0,0.0,0.0
2016-17,39847,Steven Defour,1,3,1068,0.0,0.0,0.0
2016-17,168287,Jonathan Calleri,1,0,540,0.0,0.0,0.0
2016-17,54771,Fabio Pereira da Silva,0,0,1847,0.0,0.0,0.0
2016-17,170154,Pablo Maffeo,0,0,0,0.0,0.0,0.0
2016-17,153772,Luke McGee,0,0,0,0.0,0.0,0.0
2016-17,89085,Nathaniel Chalobah,0,1,167,0.0,0.0,0.0
2016-17,234483,Aiden O'Neill,0,0,85,0.0,0.0,0.0
2016-17,170851,Josh Robson,0,0,0,0.0,0.0,0.0
2016-17,7525,Steven Pienaar,0,0,802,0.0,0.0,0.0
2016-17,156658,Reece Burke,0,0,0,0.0,0.0,0.0
2016-17,176296,Ashley Fletcher,0,0,367,0.0,0.0,0.0
2016-17,90105,Ryan Fraser,3,9,1764,0.0,0.0,0.0
2016-17,154558,Thomas Robson,0,0,0,0.0,0.0,0.0
2016-17,109528,Javier Manquillo,1,0,1430,0.0,0.0,0.0
2016-17,61566,Roberto Pereyra,2,3,1036,0.0,0.0,0.0
2016-17,52940,Daryl Janmaat,2,1,1614,0.0,0.0,0.0
2016-17,33148,Claudio Bravo,0,0,1968,0.0,0.0,0.0
2016-17,163526,Edimilson Fernandes,0,1,1002,0.0,0.0,0.0
2016-17,130103,Hiram Boateng,0,0,0,0.0,0.0,0.0
2016-17,200455,Julien Ngoy,0,0,49,0.0,0.0,0.0
2016-17,221268,Ben Hinchcliffe,0,0,0,0.0,0.0,0.0
2016-17,169432,Oliver McBurnie,0,0,82,0.0,0.0,0.0
2016-17,168717,Maksymilian Stryjek,0,0,0,0.0,0.0,0.0
2016-17,112507,Jack Rose,0,0,0,0.0,0.0,0.0
2016-17,155851,Lucas Pérez,1,1,272,0.0,0.0,0.0
2016-17,60270,Simone Zaza,0,0,459,0.0,0.0,0.0
2016-17,128198,Sofiane Boufal,1,1,1104,0.0,0.0,0.0
2016-17,20046,Stefano Okaka,4,0,959,0.0,0.0,0.0
2016-17,106617,Patrick Bamford,1,0,326,0.0,0.0,0.0
2016-17,15144,David Marshall,0,0,1440,0.0,0.0,0.0
2016-17,69140,Shkodran Mustafi,2,2,2274,0.0,0.0,0.0
2016-17,20145,Adrian Mariappa,0,0,562,0.0,0.0,0.0
2016-17,91126,Will Keane,0,0,280,0.0,0.0,0.0
2016-17,149266,Alfie Mawson,4,0,2430,0.0,0.0,0.0
2016-17,144660,Didier Ndong,1,1,2520,0.0,0.0,0.0
2016-17,83314,Jeff Hendrick,2,1,2691,0.0,0.0,0.0
2016-17,82263,Marcos Alonso,6,5,2693,0.0,0.0,0.0
2016-17,85352,Bruno Martins Indi,1,0,3146,0.0,0.0,0.0
2016-17,159533,Adama Traoré,0,1,1543,0.0,0.0,0.0
2016-17,182960,Pau López Sabata,0,0,0,0.0,0.0,0.0
2016-17,168566,Georges-Kévin Nkoudou,0,0,54,0.0,0.0,0.0
2016-17,156686,James Weir,0,0,0,0.0,0.0,0.0
2016-17,149828,Islam Slimani,7,4,1281,0.0,0.0,0.0
2016-17,18759,Álvaro Arbeloa,0,0,258,0.0,0.0,0.0
2016-17,39472,Dieumerci Mbokani,0,2,764,0.0,0.0,0.0
2016-17,41270,David Luiz Moreira Marinho,1,1,2954,0.0,0.0,0.0
2016-17,49440,Hal Robson-Kanu,3,2,701,0.0,0.0,0.0
2016-17,45268,Moussa Sissoko,0,3,909,0.0,0.0,0.0
2016-17,82771,Markus Henriksen,0,0,638,0.0,0.0,0.0
2016-17,6744,Lee Grant,0,0,2520,0.0,0.0,0.0
2016-17,28593,Victor Anichebe,3,1,1219,0.0,0.0,0.0
2016-17,18155,Mathieu Flamini,0,0,274,0.0,0.0,0.0
2016-17,81061,Michael Simões Domingues,0,0,0,0.0,0.0,0.0
2016-17,178871,Aleix García Serrano,0,0,77,0.0,0.0,0.0
2016-17,191769,Jonathan Benteke,0,0,7,0.0,0.0,0.0
2016-17,106603,Ezekiel Fryers,0,1,188,0.0,0.0,0.0
2016-17,221275,Luke Dreher,0,0,0,0.0,0.0,0.0
2016-17,154051,Oviemuno Ejaria,0,0,8,0.0,0.0,0.0
2016-17,38038,Ben Hamer,0,0,0,0.0,0.0,0.0
2016-17,101179,Lloyd Isgrove,0,0,0,0.0,0.0,0.0
2016-17,221271,Ben Wynter,0,0,0,0.0,0.0,0.0
2016-17,158544,Jake Hesketh,0,0,0,0.0,0.0,0.0
2016-17,114000,George Honeyman,0,0,235,0.0,0.0,0.0
2016-17,208987,Jeff Reine-Adelaide,0,0,0,0.0,0.0,0.0
2016-17,154050,Olufela Olomola,0,0,0,0.0,0.0,0.0
2016-17,154566,Dominic Solanke,0,0,0,0.0,0.0,0.0
2016-17,82257,Raphael Spiegel,0,0,0,0.0,0.0,0.0
2016-17,153373,Sam McQueen,0,1,616,0.0,0.0,0.0
2016-17,154043,Ainsley Maitland-Niles,0,0,2,0.0,0.0,0.0
2016-17,41674,Kevin Long,0,0,270,0.0,0.0,0.0
2016-17,177815,Dominic Calvert-Lewin,1,0,347,0.0,0.0,0.0
2016-17,185056,Mateusz Hewelt,0,0,0,0.0,0.0,0.0
2016-17,3201,Stuart Taylor,0,0,0,0.0,0.0,0.0
2016-17,200617,Daniel James,0,0,0,0.0,0.0,0.0
2016-17,220650,Thibaud Verlinden,0,0,0,0.0,0.0,0.0
2016-17,61302,Ryan Allsop,0,0,90,0.0,0.0,0.0
2016-17,112520,Alex Palmer,0,0,0,0.0,0.0,0.0
2016-17,61604,Matthew James,0,0,1,0.0,0.0,0.0
2016-17,182436,Ben Woodburn,0,0,86,0.0,0.0,0.0
2016-17,153379,Joshua Sims,0,1,211,0.0,0.0,0.0
2016-17,243531,Andrew Eleftheriou,0,0,52,0.0,0.0,0.0
2016-17,215885,Michael Phillips,0,0,0,0.0,0.0,0.0
2016-17,109646,Oluwatosin Adarabioyo,0,0,0,0.0,0.0,0.0
2016-17,181489,Alex Pike,0,0,0,0.0,0.0,0.0
2016-17,195859,Marcus Browne,0,0,0,0.0,0.0,0.0
2016-17,216058,Domingos Quina,0,0,0,0.0,0.0,0.0
2016-17,169735,Noor Husin,0,0,0,0.0,0.0,0.0
2016-17,214590,Aaron Wan-Bissaka,0,0,0,0.0,0.0,0.0
2016-17,195480,Josh Maja,0,0,0,0.0,0.0,0.0
2016-17,232427,Rekeem Harper,0,0,0,0.0,0.0,0.0
2016-17,149051,Ethan Robson,0,0,0,0.0,0.0,0.0
2016-17,153673,Jonjoe Kenny,0,0,13,0.0,0.0,0.0
2016-17,204819,Elliot Embleton,0,0,0,0.0,0.0,0.0
2016-17,204480,Declan Rice,0,0,1,0.0,0.0,0.0
2016-17,221286,Charlie Rowan,0,0,0,0.0,0.0,0.0
2016-17,204760,Michael Folivi,0,0,10,0.0,0.0,0.0
2016-17,231172,Brandon Mason,0,0,113,0.0,0.0,0.0
2016-17,179725,Carl Stewart,0,0,0,0.0,0.0,0.0
2016-17,198044,Harry Lewis,0,0,0,0.0,0.0,0.0
2016-17,154559,Michael Ledger,0,0,0,0.0,0.0,0.0
2016-17,205651,Gabriel Fernando de Jesus,7,4,651,0.0,0.0,0.0
2016-17,15276,Joey Barton,1,2,1105,0.0,0.0,0.0
2016-17,219352,Ademola Lookman,1,0,289,0.0,0.0,0.0
2016-17,203341,Wilfred Ndidi,2,3,1521,0.0,0.0,0.0
2016-17,49207,Rudy Gestede,1,0,533,0.0,0.0,0.0
2016-17,52287,Evandro Goebel,0,0,576,0.0,0.0,0.0
2016-17,169130,Joel Taylor,0,0,0,0.0,0.0,0.0
2016-17,57586,Luciano Narsingh,0,3,416,0.0,0.0,0.0
2016-17,28654,Martin Olsson,2,0,1252,0.0,0.0,0.0
2016-17,92293,Omar Elabdellaoui,0,0,615,0.0,0.0,0.0
2016-17,7551,Joleon Lescott,0,0,124,0.0,0.0,0.0
2016-17,49696,Mauro Zárate,0,1,204,0.0,0.0,0.0
2016-17,96764,M'Baye Niang,2,2,1246,0.0,0.0,0.0
2016-17,39167,Andrea Ranocchia,2,2,1330,0.0,0.0,0.0
2016-17,57187,Giedrius Arlauskis,0,0,0,0.0,0.0,0.0
2016-17,90517,Robbie Brady,1,3,719,0.0,0.0,0.0
2016-17,60551,Ashley Westwood,0,0,551,0.0,0.0,0.0
2016-17,80146,Jordan Ayew,1,4,867,0.0,0.0,0.0
2016-17,61548,Manolo Gabbiadini,4,1,724,0.0,0.0,0.0
2016-17,49688,Alfred N'Diaye,1,0,1273,0.0,0.0,0.0
2016-17,103127,Molla Wagué,0,0,0,0.0,0.0,0.0
2016-17,66975,Luka Milivojevic,2,0,1224,0.0,0.0,0.0
2016-17,49957,Kamil Grosicki,0,5,1143,0.0,0.0,0.0
2016-17,209212,Thomas Edwards,0,0,0,0.0,0.0,0.0
2016-17,167789,Baily Cargill,0,0,13,0.0,0.0,0.0
2016-17,115357,Mouez Hassen,0,0,0,0.0,0.0,0.0
2016-17,207725,Daniel Agyei,0,0,25,0.0,0.0,0.0
2016-17,43693,Martín Cáceres,0,0,90,0.0,0.0,0.0
2016-17,153682,Harry Wilson,0,0,0,0.0,0.0,0.0
2016-17,192290,Connor Roberts,0,0,0,0.0,0.0,0.0
2016-17,176295,Matthew Willock,0,0,0,0.0,0.0,0.0
2016-17,180804,Axel Tuanzebe,0,0,303,0.0,0.0,0.0
2016-17,98980,Damian Emiliano Martinez,0,0,180,0.0,0.0,0.0
2016-17,169527,Joe Williams,0,0,0,0.0,0.0,0.0
2016-17,243532,Dion Pereira,0,0,25,0.0,0.0,0.0
2016-17,113534,Matt Macey,0,0,0,0.0,0.0,0.0
2016-17,90263,James Husband,0,0,58,0.0,0.0,0.0
2016-17,168196,Joel Dinis Castro Pereira,0,0,90,0.0,0.0,0.0
2016-17,41251,Eduardo Dos Reis Carvalho,0,0,0,0.0,0.0,0.0
2016-17,156660,Moses Makasi,0,0,0,0.0,0.0,0.0
2016-17,183487,Nathan Holland,0,0,0,0.0,0.0,0.0
2016-17,195473,Rhian Brewster,0,0,0,0.0,0.0,0.0
2016-17,195851,Scott McTominay,0,0,97,0.0,0.0,0.0
2016-17,107265,Angus Gunn,0,0,0,0.0,0.0,0.0
2016-17,171277,Demetri Mitchell,0,0,90,0.0,0.0,0.0
2016-17,179596,Elliott Moore,0,0,0,0.0,0.0,0.0
2016-17,157665,Filip Lesniak,0,1,5,0.0,0.0,0.0
2016-17,205135,Samuel Shashoua,0,0,0,0.0,0.0,0.0
2016-17,179261,Zachary Dearnley,0,0,0,0.0,0.0,0.0
2016-17,156690,Joshua Harrop,1,0,90,0.0,0.0,0.0
2016-17,221568,Daniel Kemp,0,0,0,0.0,0.0,0.0
2016-17,240499,Daniel Batty,0,0,0,0.0,0.0,0.0
2016-17,225321,Aaron Ramsdale,0,0,0,0.0,0.0,0.0
2016-17,224946,Matthew Worthington,0,0,17,0.0,0.0,0.0
2016-17,217331,Sam Surridge,0,0,0,0.0,0.0,0.0
2016-17,209041,Angel Gomes,0,0,3,0.0,0.0,0.0
2016-17,192182,Kieran O'Hara,0,0,0,0.0,0.0,0.0
2016-17,5288,Gerhard Tremmel,0,0,0,0.0,0.0,0.0
2016-17,26719,Rene Gilmartin,0,0,0,0.0,0.0,0.0
2017-18,48844,David Ospina,0,0,380,0.0,0.0,0.0
2017-18,11334,Petr Cech,0,0,3039,0.0,0.0,0.0
2017-18,98980,Damian Emiliano Martinez,0,0,0,0.0,0.0,0.0
2017-18,51507,Laurent Koscielny,2,0,2225,0.0,0.0,0.0
2017-18,17127,Per Mertesacker,1,0,364,0.0,0.0,0.0
2017-18,158074,Gabriel Armando de Abreu,0,0,0,0.0,0.0,0.0
2017-18,98745,Héctor Bellerín,2,4,3050,0.0,0.0,0.0
2017-18,80254,Carl Jenkinson,0,0,0,0.0,0.0,0.0
2017-18,38411,Nacho Monreal,5,2,2241,0.0,0.0,0.0
2017-18,156074,Rob Holding,0,1,819,0.0,0.0,0.0
2017-18,69140,Shkodran Mustafi,3,1,2272,0.0,0.0,0.0
2017-18,111457,Sead Kolasinac,2,4,2146,0.0,0.0,0.0
2017-18,37605,Mesut Özil,4,9,2161,0.0,0.0,0.0
2017-18,19524,Santiago Cazorla,0,0,0,0.0,0.0,0.0
2017-18,41792,Aaron Ramsey,7,10,1844,0.0,0.0,0.0
2017-18,56864,Francis Coquelin,0,0,164,0.0,0.0,0.0
2017-18,153133,Alex Iwobi,3,5,1827,0.0,0.0,0.0
2017-18,153256,Mohamed Elneny,0,1,865,0.0,0.0,0.0
2017-18,84450,Granit Xhaka,1,8,3259,0.0,0.0,0.0
2017-18,54102,Jack Wilshere,1,3,1185,0.0,0.0,0.0
2017-18,50175,Danny Welbeck,5,2,1178,0.0,0.0,0.0
2017-18,155851,Lucas Pérez,0,0,0,0.0,0.0,0.0
2017-18,59966,Alexandre Lacazette,14,5,2197,0.0,0.0,0.0
2017-18,57249,Henrikh Mkhitaryan,3,9,1712,0.0,0.0,0.0
2017-18,101184,Calum Chambers,0,0,864,0.0,0.0,0.0
2017-18,200641,Reiss Nelson,0,0,144,0.0,0.0,0.0
2017-18,154043,Ainsley Maitland-Niles,0,0,908,0.0,0.0,0.0
2017-18,113534,Matt Macey,0,0,0,0.0,0.0,0.0
2017-18,205533,Edward Nketiah,0,0,17,0.0,0.0,0.0
2017-18,27334,Mathieu Debuchy,0,0,0,0.0,0.0,0.0
2017-18,233963,Konstantinos Mavropanos,0,0,194,0.0,0.0,0.0
2017-18,54694,Pierre-Emerick Aubameyang,10,4,1056,0.0,0.0,0.0
2017-18,200089,Joseph Willock,0,0,81,0.0,0.0,0.0
2017-18,209413,Jordi Osei-Tutu,0,0,0,0.0,0.0,0.0
2017-18,40349,Asmir Begovic,0,0,3420,0.0,0.0,0.0
2017-18,18726,Artur Boruc,0,0,0,0.0,0.0,0.0
2017-18,15885,Adam Federici,0,0,0,0.0,0.0,0.0
2017-18,15149,Simon Francis,0,1,2708,0.0,0.0,0.0
2017-18,56917,Steve Cook,2,1,2764,0.0,0.0,0.0
2017-18,41320,Charlie Daniels,1,3,3001,0.0,0.0,0.0
2017-18,54469,Adam Smith,1,3,2067,0.0,0.0,0.0
2017-18,149484,Tyrone Mings,0,0,201,0.0,0.0,0.0
2017-18,120447,Bradley Smith,0,0,0,0.0,0.0,0.0
2017-18,126184,Nathan Aké,2,3,3352,0.0,0.0,0.0
2017-18,48615,Harry Arter,1,0,959,0.0,0.0,0.0
2017-18,20037,Marc Pugh,0,0,974,0.0,0.0,0.0
2017-18,15237,Andrew Surman,2,5,1851,0.0,0.0,0.0
2017-18,56872,Junior Stanislas,5,3,1285,0.0,0.0,0.0
2017-18,40387,Dan Gosling,2,1,1941,0.0,0.0,0.0
2017-18,59741,Max Gradel,0,0,0,0.0,0.0,0.0
2017-18,103912,Jordon Ibe,2,6,1988,0.0,0.0,0.0
2017-18,155408,Lewis Cook,0,2,2234,0.0,0.0,0.0
2017-18,90105,Ryan Fraser,5,3,2003,0.0,0.0,0.0
2017-18,75115,Callum Wilson,8,2,1981,0.0,0.0,0.0
2017-18,88498,Benik Afobe,0,1,534,0.0,0.0,0.0
2017-18,178304,Lys Mousset,2,0,581,0.0,0.0,0.0
2017-18,78007,Joshua King,8,4,2450,0.0,0.0,0.0
2017-18,7958,Jermain Defoe,4,2,1075,0.0,0.0,0.0
2017-18,225321,Aaron Ramsdale,0,0,0,0.0,0.0,0.0
2017-18,222434,Jack Simpson,0,0,71,0.0,0.0,0.0
2017-18,122342,Emerson Hyndman,0,0,58,0.0,0.0,0.0
2017-18,169743,Connor Mahoney,0,0,0,0.0,0.0,0.0
2017-18,200370,Matt Butcher,0,0,0,0.0,0.0,0.0
2017-18,431774,Kyle Taylor,0,0,0,0.0,0.0,0.0
2017-18,48860,Niki Mäenpää,0,0,0,0.0,0.0,0.0
2017-18,131897,Mathew Ryan,0,0,3420,0.0,0.0,0.0
2017-18,83299,Lewis Dunk,1,1,3420,0.0,0.0,0.0
2017-18,61933,Shane Duffy,0,2,3292,0.0,0.0,0.0
2017-18,19071,Uwe Hünemeier,0,0,17,0.0,0.0,0.0
2017-18,11352,Bruno Saltor Grau,0,0,2014,0.0,0.0,0.0
2017-18,42748,Gaëtan Bong,0,0,2237,0.0,0.0,0.0
2017-18,15137,Liam Rosenior,0,0,163,0.0,0.0,0.0
2017-18,85128,Connor Goldson,0,0,199,0.0,0.0,0.0
2017-18,83543,Anthony Knockaert,3,1,2415,0.0,0.0,0.0
2017-18,40845,Dale Stephens,0,3,3240,0.0,0.0,0.0
2017-18,38490,Beram Kayal,0,0,735,0.0,0.0,0.0
2017-18,11735,Steve Sidwell,0,0,0,0.0,0.0,0.0
2017-18,109345,Solomon March,1,3,1838,0.0,0.0,0.0
2017-18,88170,Jiri Skalak,0,0,0,0.0,0.0,0.0
2017-18,79934,Oliver Norwood,0,0,0,0.0,0.0,0.0
2017-18,2513,Jamie Murphy,0,0,166,0.0,0.0,0.0
2017-18,60307,Pascal Groß,7,8,2928,0.0,0.0,0.0
2017-18,20529,Glenn Murray,12,0,2184,0.0,0.0,0.0
2017-18,38499,Tomer Hemed,2,2,842,0.0,0.0,0.0
2017-18,28462,Sam Baldock,0,0,30,0.0,0.0,0.0
2017-18,54316,Leonardo Ulloa,1,0,279,0.0,0.0,0.0
2017-18,43808,Markus Suttner,0,0,1178,0.0,0.0,0.0
2017-18,112516,Isaiah Brown,0,0,302,0.0,0.0,0.0
2017-18,66242,Davy Pröpper,0,4,3118,0.0,0.0,0.0
2017-18,167473,José Heriberto Izquierdo Mena,5,5,1976,0.0,0.0,0.0
2017-18,74375,Ezequiel Schelotto,0,0,1313,0.0,0.0,0.0
2017-18,20480,Tim Krul,0,0,0,0.0,0.0,0.0
2017-18,220738,Jayson Molumby,0,0,0,0.0,0.0,0.0
2017-18,106757,Jürgen Locadia,1,1,221,0.0,0.0,0.0
2017-18,21205,Tom Heaton,0,0,305,0.0,0.0,0.0
2017-18,1801,Paul Robinson,0,0,0,0.0,0.0,0.0
2017-18,68983,Matthew Lowton,0,3,2295,0.0,0.0,0.0
