Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Bundesliga,2017-08-26,VfB Stuttgart,Mainz,1,0,H,2017-18
Bundesliga,2017-08-26,Werder Bremen,Bayern Munich,0,2,A,2017-18
Bundesliga,2017-08-27,Hannover 96,Schalke 04,1,0,H,2017-18
Bundesliga,2017-08-27,RB Leipzig,SC Freiburg,4,1,H,2017-18
Bundesliga,2017-09-08,Hamburg SV,RB Leipzig,0,2,A,2017-18
Bundesliga,2017-09-09,Borussia Mönchengladbach,Eintracht Frankfurt,0,1,A,2017-18
Bundesliga,2017-09-09,FC Augsburg,FC Cologne,3,0,H,2017-18
Bundesliga,2017-09-09,Mainz,Bayer Leverkusen,3,1,H,2017-18
Bundesliga,2017-09-09,SC Freiburg,Borussia Dortmund,0,0,D,2017-18
Bundesliga,2017-09-09,TSG Hoffenheim,Bayern Munich,2,0,H,2017-18
Bundesliga,2017-09-09,VfL Wolfsburg,Hannover 96,1,1,D,2017-18
Bundesliga,2017-09-10,Hertha Berlin,Werder Bremen,1,1,D,2017-18
Bundesliga,2017-09-10,Schalke 04,VfB Stuttgart,3,1,H,2017-18
Bundesliga,2017-09-15,Hannover 96,Hamburg SV,2,0,H,2017-18
Bundesliga,2017-09-16,Bayern Munich,Mainz,4,0,H,2017-18
Bundesliga,2017-09-16,Eintracht Frankfurt,FC Augsburg,1,2,A,2017-18
Bundesliga,2017-09-16,RB Leipzig,Borussia Mönchengladbach,2,2,D,2017-18
Bundesliga,2017-09-16,VfB Stuttgart,VfL Wolfsburg,1,0,H,2017-18
Bundesliga,2017-09-16,Werder Bremen,Schalke 04,1,2,A,2017-18
Bundesliga,2017-09-17,Bayer Leverkusen,SC Freiburg,4,0,H,2017-18
Bundesliga,2017-09-17,Borussia Dortmund,FC Cologne,5,0,H,2017-18
Bundesliga,2017-09-17,TSG Hoffenheim,Hertha Berlin,1,1,D,2017-18
Bundesliga,2017-09-19,Borussia Mönchengladbach,VfB Stuttgart,2,0,H,2017-18
Bundesliga,2017-09-19,FC Augsburg,RB Leipzig,1,0,H,2017-18
Bundesliga,2017-09-19,Schalke 04,Bayern Munich,0,3,A,2017-18
Bundesliga,2017-09-19,VfL Wolfsburg,Werder Bremen,1,1,D,2017-18
Bundesliga,2017-09-20,FC Cologne,Eintracht Frankfurt,0,1,A,2017-18
Bundesliga,2017-09-20,Hamburg SV,Borussia Dortmund,0,3,A,2017-18
Bundesliga,2017-09-20,Hertha Berlin,Bayer Leverkusen,2,1,H,2017-18
Bundesliga,2017-09-20,Mainz,TSG Hoffenheim,2,3,A,2017-18
Bundesliga,2017-09-20,SC Freiburg,Hannover 96,1,1,D,2017-18
Bundesliga,2017-09-22,Bayern Munich,VfL Wolfsburg,2,2,D,2017-18
Bundesliga,2017-09-23,Borussia Dortmund,Borussia Mönchengladbach,6,1,H,2017-18
Bundesliga,2017-09-23,Mainz,Hertha Berlin,1,0,H,2017-18
Bundesliga,2017-09-23,RB Leipzig,Eintracht Frankfurt,2,1,H,2017-18
Bundesliga,2017-09-23,TSG Hoffenheim,Schalke 04,2,0,H,2017-18
Bundesliga,2017-09-23,VfB Stuttgart,FC Augsburg,0,0,D,2017-18
Bundesliga,2017-09-23,Werder Bremen,SC Freiburg,0,0,D,2017-18
Bundesliga,2017-09-24,Bayer Leverkusen,Hamburg SV,3,0,H,2017-18
Bundesliga,2017-09-24,Hannover 96,FC Cologne,0,0,D,2017-18
Bundesliga,2017-09-29,Schalke 04,Bayer Leverkusen,1,1,D,2017-18
Bundesliga,2017-09-30,Borussia Mönchengladbach,Hannover 96,2,1,H,2017-18
Bundesliga,2017-09-30,Eintracht Frankfurt,VfB Stuttgart,2,1,H,2017-18
Bundesliga,2017-09-30,FC Augsburg,Borussia Dortmund,1,2,A,2017-18
Bundesliga,2017-09-30,Hamburg SV,Werder Bremen,0,0,D,2017-18
Bundesliga,2017-09-30,VfL Wolfsburg,Mainz,1,1,D,2017-18
Bundesliga,2017-10-01,FC Cologne,RB Leipzig,1,2,A,2017-18
Bundesliga,2017-10-01,Hertha Berlin,Bayern Munich,2,2,D,2017-18
Bundesliga,2017-10-01,SC Freiburg,TSG Hoffenheim,3,2,H,2017-18
Bundesliga,2017-10-13,VfB Stuttgart,FC Cologne,2,1,H,2017-18
Bundesliga,2017-10-14,Bayern Munich,SC Freiburg,5,0,H,2017-18
Bundesliga,2017-10-14,Borussia Dortmund,RB Leipzig,2,3,A,2017-18
Bundesliga,2017-10-14,Hannover 96,Eintracht Frankfurt,1,2,A,2017-18
Bundesliga,2017-10-14,Hertha Berlin,Schalke 04,0,2,A,2017-18
Bundesliga,2017-10-14,Mainz,Hamburg SV,3,2,H,2017-18
Bundesliga,2017-10-14,TSG Hoffenheim,FC Augsburg,2,2,D,2017-18
Bundesliga,2017-10-15,Bayer Leverkusen,VfL Wolfsburg,2,2,D,2017-18
Bundesliga,2017-10-15,Werder Bremen,Borussia Mönchengladbach,0,2,A,2017-18
Bundesliga,2017-10-20,Schalke 04,Mainz,2,0,H,2017-18
Bundesliga,2017-10-21,Borussia Mönchengladbach,Bayer Leverkusen,1,5,A,2017-18
Bundesliga,2017-10-21,Eintracht Frankfurt,Borussia Dortmund,2,2,D,2017-18
Bundesliga,2017-10-21,FC Augsburg,Hannover 96,1,2,A,2017-18
Bundesliga,2017-10-21,Hamburg SV,Bayern Munich,0,1,A,2017-18
Bundesliga,2017-10-21,RB Leipzig,VfB Stuttgart,1,0,H,2017-18
Bundesliga,2017-10-22,FC Cologne,Werder Bremen,0,0,D,2017-18
Bundesliga,2017-10-22,SC Freiburg,Hertha Berlin,1,1,D,2017-18
Bundesliga,2017-10-22,VfL Wolfsburg,TSG Hoffenheim,1,1,D,2017-18
Bundesliga,2017-10-27,Mainz,Eintracht Frankfurt,1,1,D,2017-18
Bundesliga,2017-10-28,Bayer Leverkusen,FC Cologne,2,1,H,2017-18
Bundesliga,2017-10-28,Bayern Munich,RB Leipzig,2,0,H,2017-18
Bundesliga,2017-10-28,Hannover 96,Borussia Dortmund,4,2,H,2017-18
Bundesliga,2017-10-28,Hertha Berlin,Hamburg SV,2,1,H,2017-18
Bundesliga,2017-10-28,Schalke 04,VfL Wolfsburg,1,1,D,2017-18
Bundesliga,2017-10-28,TSG Hoffenheim,Borussia Mönchengladbach,1,3,A,2017-18
Bundesliga,2017-10-29,VfB Stuttgart,SC Freiburg,3,0,H,2017-18
Bundesliga,2017-10-29,Werder Bremen,FC Augsburg,0,3,A,2017-18
Bundesliga,2017-11-03,Eintracht Frankfurt,Werder Bremen,2,1,H,2017-18
Bundesliga,2017-11-04,Borussia Dortmund,Bayern Munich,1,3,A,2017-18
Bundesliga,2017-11-04,Borussia Mönchengladbach,Mainz,1,1,D,2017-18
Bundesliga,2017-11-04,FC Augsburg,Bayer Leverkusen,1,1,D,2017-18
Bundesliga,2017-11-04,Hamburg SV,VfB Stuttgart,3,1,H,2017-18
Bundesliga,2017-11-04,RB Leipzig,Hannover 96,2,1,H,2017-18
Bundesliga,2017-11-04,SC Freiburg,Schalke 04,0,1,A,2017-18
Bundesliga,2017-11-05,FC Cologne,TSG Hoffenheim,0,3,A,2017-18
Bundesliga,2017-11-05,VfL Wolfsburg,Hertha Berlin,3,3,D,2017-18
Bundesliga,2017-11-17,VfB Stuttgart,Borussia Dortmund,2,1,H,2017-18
Bundesliga,2017-11-18,Bayer Leverkusen,RB Leipzig,2,2,D,2017-18
Bundesliga,2017-11-18,Bayern Munich,FC Augsburg,3,0,H,2017-18
Bundesliga,2017-11-18,Hertha Berlin,Borussia Mönchengladbach,2,4,A,2017-18
Bundesliga,2017-11-18,Mainz,FC Cologne,1,0,H,2017-18
Bundesliga,2017-11-18,TSG Hoffenheim,Eintracht Frankfurt,1,1,D,2017-18
Bundesliga,2017-11-18,VfL Wolfsburg,SC Freiburg,3,1,H,2017-18
Bundesliga,2017-11-19,Schalke 04,Hamburg SV,2,0,H,2017-18
Bundesliga,2017-11-19,Werder Bremen,Hannover 96,4,0,H,2017-18
Bundesliga,2017-11-24,Hannover 96,VfB Stuttgart,1,1,D,2017-18
Bundesliga,2017-11-25,Borussia Dortmund,Schalke 04,4,4,D,2017-18
Bundesliga,2017-11-25,Borussia Mönchengladbach,Bayern Munich,2,1,H,2017-18
Bundesliga,2017-11-25,Eintracht Frankfurt,Bayer Leverkusen,0,1,A,2017-18
Bundesliga,2017-11-25,FC Augsburg,VfL Wolfsburg,2,1,H,2017-18
Bundesliga,2017-11-25,RB Leipzig,Werder Bremen,2,0,H,2017-18
Bundesliga,2017-11-25,SC Freiburg,Mainz,2,1,H,2017-18
Bundesliga,2017-11-26,FC Cologne,Hertha Berlin,0,2,A,2017-18
Bundesliga,2017-11-26,Hamburg SV,TSG Hoffenheim,3,0,H,2017-18
Bundesliga,2017-12-01,SC Freiburg,Hamburg SV,0,0,D,2017-18
Bundesliga,2017-12-02,Bayer Leverkusen,Borussia Dortmund,1,1,D,2017-18
Bundesliga,2017-12-02,Bayern Munich,Hannover 96,3,1,H,2017-18
Bundesliga,2017-12-02,Mainz,FC Augsburg,1,3,A,2017-18
Bundesliga,2017-12-02,Schalke 04,FC Cologne,2,2,D,2017-18
Bundesliga,2017-12-02,TSG Hoffenheim,RB Leipzig,4,0,H,2017-18
Bundesliga,2017-12-02,Werder Bremen,VfB Stuttgart,1,0,H,2017-18
Bundesliga,2017-12-03,Hertha Berlin,Eintracht Frankfurt,1,2,A,2017-18
Bundesliga,2017-12-03,VfL Wolfsburg,Borussia Mönchengladbach,3,0,H,2017-18
Bundesliga,2017-12-08,VfB Stuttgart,Bayer Leverkusen,0,2,A,2017-18
Bundesliga,2017-12-09,Borussia Dortmund,Werder Bremen,1,2,A,2017-18
Bundesliga,2017-12-09,Borussia Mönchengladbach,Schalke 04,1,1,D,2017-18
Bundesliga,2017-12-09,Eintracht Frankfurt,Bayern Munich,0,1,A,2017-18
Bundesliga,2017-12-09,Hamburg SV,VfL Wolfsburg,0,0,D,2017-18
Bundesliga,2017-12-09,RB Leipzig,Mainz,2,2,D,2017-18
Bundesliga,2017-12-10,FC Augsburg,Hertha Berlin,1,1,D,2017-18
Bundesliga,2017-12-10,FC Cologne,SC Freiburg,3,4,A,2017-18
Bundesliga,2017-12-10,Hannover 96,TSG Hoffenheim,2,0,H,2017-18
Bundesliga,2017-12-12,Hamburg SV,Eintracht Frankfurt,1,2,A,2017-18
Bundesliga,2017-12-12,Mainz,Borussia Dortmund,0,2,A,2017-18
Bundesliga,2017-12-12,SC Freiburg,Borussia Mönchengladbach,1,0,H,2017-18
Bundesliga,2017-12-12,VfL Wolfsburg,RB Leipzig,1,1,D,2017-18
Bundesliga,2017-12-13,Bayer Leverkusen,Werder Bremen,1,0,H,2017-18
Bundesliga,2017-12-13,Bayern Munich,FC Cologne,1,0,H,2017-18
Bundesliga,2017-12-13,Hertha Berlin,Hannover 96,3,1,H,2017-18
Bundesliga,2017-12-13,Schalke 04,FC Augsburg,3,2,H,2017-18
Bundesliga,2017-12-13,TSG Hoffenheim,VfB Stuttgart,1,0,H,2017-18
Bundesliga,2017-12-15,Borussia Mönchengladbach,Hamburg SV,3,1,H,2017-18
Bundesliga,2017-12-16,Borussia Dortmund,TSG Hoffenheim,2,1,H,2017-18
Bundesliga,2017-12-16,Eintracht Frankfurt,Schalke 04,2,2,D,2017-18
Bundesliga,2017-12-16,FC Augsburg,SC Freiburg,3,3,D,2017-18
Bundesliga,2017-12-16,FC Cologne,VfL Wolfsburg,1,0,H,2017-18
Bundesliga,2017-12-16,VfB Stuttgart,Bayern Munich,0,1,A,2017-18
Bundesliga,2017-12-16,Werder Bremen,Mainz,2,2,D,2017-18
Bundesliga,2017-12-17,Hannover 96,Bayer Leverkusen,4,4,D,2017-18
Bundesliga,2017-12-17,RB Leipzig,Hertha Berlin,2,3,A,2017-18
Bundesliga,2018-01-12,Bayer Leverkusen,Bayern Munich,1,3,A,2017-18
Bundesliga,2018-01-13,Eintracht Frankfurt,SC Freiburg,1,1,D,2017-18
Bundesliga,2018-01-13,FC Augsburg,Hamburg SV,1,0,H,2017-18
Bundesliga,2018-01-13,Hannover 96,Mainz,3,2,H,2017-18
Bundesliga,2018-01-13,RB Leipzig,Schalke 04,3,1,H,2017-18
Bundesliga,2018-01-13,VfB Stuttgart,Hertha Berlin,1,0,H,2017-18
Bundesliga,2018-01-13,Werder Bremen,TSG Hoffenheim,1,1,D,2017-18
Bundesliga,2018-01-14,Borussia Dortmund,VfL Wolfsburg,0,0,D,2017-18
Bundesliga,2018-01-14,FC Cologne,Borussia Mönchengladbach,2,1,H,2017-18
Bundesliga,2018-01-19,Hertha Berlin,Borussia Dortmund,1,1,D,2017-18
Bundesliga,2018-01-20,Borussia Mönchengladbach,FC Augsburg,2,0,H,2017-18
Bundesliga,2018-01-20,Hamburg SV,FC Cologne,0,2,A,2017-18
Bundesliga,2018-01-20,Mainz,VfB Stuttgart,3,2,H,2017-18
Bundesliga,2018-01-20,SC Freiburg,RB Leipzig,2,1,H,2017-18
Bundesliga,2018-01-20,TSG Hoffenheim,Bayer Leverkusen,1,4,A,2017-18
Bundesliga,2018-01-20,VfL Wolfsburg,Eintracht Frankfurt,1,3,A,2017-18
Bundesliga,2018-01-21,Bayern Munich,Werder Bremen,4,2,H,2017-18
Bundesliga,2018-01-21,Schalke 04,Hannover 96,1,1,D,2017-18
Bundesliga,2018-01-26,Eintracht Frankfurt,Borussia Mönchengladbach,2,0,H,2017-18
Bundesliga,2018-01-27,Bayern Munich,TSG Hoffenheim,5,2,H,2017-18
Bundesliga,2018-01-27,Borussia Dortmund,SC Freiburg,2,2,D,2017-18
Bundesliga,2018-01-27,FC Cologne,FC Augsburg,1,1,D,2017-18
Bundesliga,2018-01-27,RB Leipzig,Hamburg SV,1,1,D,2017-18
Bundesliga,2018-01-27,VfB Stuttgart,Schalke 04,0,2,A,2017-18
Bundesliga,2018-01-27,Werder Bremen,Hertha Berlin,0,0,D,2017-18
Bundesliga,2018-01-28,Bayer Leverkusen,Mainz,2,0,H,2017-18
Bundesliga,2018-01-28,Hannover 96,VfL Wolfsburg,0,1,A,2017-18
Bundesliga,2018-02-02,FC Cologne,Borussia Dortmund,2,3,A,2017-18
Bundesliga,2018-02-03,Borussia Mönchengladbach,RB Leipzig,0,1,A,2017-18
Bundesliga,2018-02-03,Hertha Berlin,TSG Hoffenheim,1,1,D,2017-18
Bundesliga,2018-02-03,Mainz,Bayern Munich,0,2,A,2017-18
Bundesliga,2018-02-03,SC Freiburg,Bayer Leverkusen,0,0,D,2017-18
Bundesliga,2018-02-03,Schalke 04,Werder Bremen,1,2,A,2017-18
Bundesliga,2018-02-03,VfL Wolfsburg,VfB Stuttgart,1,1,D,2017-18
Bundesliga,2018-02-04,FC Augsburg,Eintracht Frankfurt,3,0,H,2017-18
Bundesliga,2018-02-04,Hamburg SV,Hannover 96,1,1,D,2017-18
Bundesliga,2018-02-09,RB Leipzig,FC Augsburg,2,0,H,2017-18
Bundesliga,2018-02-10,Bayer Leverkusen,Hertha Berlin,0,2,A,2017-18
Bundesliga,2018-02-10,Bayern Munich,Schalke 04,2,1,H,2017-18
Bundesliga,2018-02-10,Borussia Dortmund,Hamburg SV,2,0,H,2017-18
Bundesliga,2018-02-10,Eintracht Frankfurt,FC Cologne,4,2,H,2017-18
Bundesliga,2018-02-10,Hannover 96,SC Freiburg,2,1,H,2017-18
Bundesliga,2018-02-10,TSG Hoffenheim,Mainz,4,2,H,2017-18
Bundesliga,2018-02-11,VfB Stuttgart,Borussia Mönchengladbach,1,0,H,2017-18
Bundesliga,2018-02-11,Werder Bremen,VfL Wolfsburg,3,1,H,2017-18
Bundesliga,2018-02-16,Hertha Berlin,Mainz,0,2,A,2017-18
Bundesliga,2018-02-17,FC Cologne,Hannover 96,1,1,D,2017-18
Bundesliga,2018-02-17,Hamburg SV,Bayer Leverkusen,1,2,A,2017-18
Bundesliga,2018-02-17,SC Freiburg,Werder Bremen,1,0,H,2017-18
Bundesliga,2018-02-17,Schalke 04,TSG Hoffenheim,2,1,H,2017-18
Bundesliga,2018-02-17,VfL Wolfsburg,Bayern Munich,1,2,A,2017-18
Bundesliga,2018-02-18,Borussia Mönchengladbach,Borussia Dortmund,0,1,A,2017-18
Bundesliga,2018-02-18,FC Augsburg,VfB Stuttgart,0,1,A,2017-18
Bundesliga,2018-02-19,Eintracht Frankfurt,RB Leipzig,2,1,H,2017-18
Bundesliga,2018-02-23,Mainz,VfL Wolfsburg,1,1,D,2017-18
Bundesliga,2018-02-24,Bayern Munich,Hertha Berlin,0,0,D,2017-18
Bundesliga,2018-02-24,Hannover 96,Borussia Mönchengladbach,0,1,A,2017-18
Bundesliga,2018-02-24,TSG Hoffenheim,SC Freiburg,1,1,D,2017-18
Bundesliga,2018-02-24,VfB Stuttgart,Eintracht Frankfurt,1,0,H,2017-18
Bundesliga,2018-02-24,Werder Bremen,Hamburg SV,1,0,H,2017-18
Bundesliga,2018-02-25,Bayer Leverkusen,Schalke 04,0,2,A,2017-18
Bundesliga,2018-02-25,RB Leipzig,FC Cologne,1,2,A,2017-18
Bundesliga,2018-02-26,Borussia Dortmund,FC Augsburg,1,1,D,2017-18
Bundesliga,2018-03-02,Borussia Mönchengladbach,Werder Bremen,2,2,D,2017-18
Bundesliga,2018-03-03,Eintracht Frankfurt,Hannover 96,1,0,H,2017-18
Bundesliga,2018-03-03,FC Augsburg,TSG Hoffenheim,0,2,A,2017-18
Bundesliga,2018-03-03,Hamburg SV,Mainz,0,0,D,2017-18
Bundesliga,2018-03-03,RB Leipzig,Borussia Dortmund,1,1,D,2017-18
Bundesliga,2018-03-03,Schalke 04,Hertha Berlin,1,0,H,2017-18
Bundesliga,2018-03-03,VfL Wolfsburg,Bayer Leverkusen,1,2,A,2017-18
Bundesliga,2018-03-04,FC Cologne,VfB Stuttgart,2,3,A,2017-18
Bundesliga,2018-03-04,SC Freiburg,Bayern Munich,0,4,A,2017-18
Bundesliga,2018-03-09,Mainz,Schalke 04,0,1,A,2017-18
Bundesliga,2018-03-10,Bayer Leverkusen,Borussia Mönchengladbach,2,0,H,2017-18
Bundesliga,2018-03-10,Bayern Munich,Hamburg SV,6,0,H,2017-18
Bundesliga,2018-03-10,Hannover 96,FC Augsburg,1,3,A,2017-18
Bundesliga,2018-03-10,Hertha Berlin,SC Freiburg,0,0,D,2017-18
Bundesliga,2018-03-10,TSG Hoffenheim,VfL Wolfsburg,3,0,H,2017-18
Bundesliga,2018-03-11,Borussia Dortmund,Eintracht Frankfurt,3,2,H,2017-18
Bundesliga,2018-03-11,VfB Stuttgart,RB Leipzig,0,0,D,2017-18
Bundesliga,2018-03-12,Werder Bremen,FC Cologne,3,1,H,2017-18
Bundesliga,2018-03-16,SC Freiburg,VfB Stuttgart,1,2,A,2017-18
Bundesliga,2018-03-17,Borussia Mönchengladbach,TSG Hoffenheim,3,3,D,2017-18
Bundesliga,2018-03-17,Eintracht Frankfurt,Mainz,3,0,H,2017-18
Bundesliga,2018-03-17,FC Augsburg,Werder Bremen,1,3,A,2017-18
Bundesliga,2018-03-17,Hamburg SV,Hertha Berlin,1,2,A,2017-18
Bundesliga,2018-03-17,VfL Wolfsburg,Schalke 04,0,1,A,2017-18
Bundesliga,2018-03-18,Borussia Dortmund,Hannover 96,1,0,H,2017-18
Bundesliga,2018-03-18,FC Cologne,Bayer Leverkusen,2,0,H,2017-18
Bundesliga,2018-03-18,RB Leipzig,Bayern Munich,2,1,H,2017-18
Bundesliga,2018-03-31,Bayer Leverkusen,FC Augsburg,0,0,D,2017-18
Bundesliga,2018-03-31,Bayern Munich,Borussia Dortmund,6,0,H,2017-18
Bundesliga,2018-03-31,Hannover 96,RB Leipzig,2,3,A,2017-18
Bundesliga,2018-03-31,Hertha Berlin,VfL Wolfsburg,0,0,D,2017-18
Bundesliga,2018-03-31,Schalke 04,SC Freiburg,2,0,H,2017-18
Bundesliga,2018-03-31,TSG Hoffenheim,FC Cologne,6,0,H,2017-18
Bundesliga,2018-03-31,VfB Stuttgart,Hamburg SV,1,1,D,2017-18
Bundesliga,2018-04-01,Mainz,Borussia Mönchengladbach,0,0,D,2017-18
Bundesliga,2018-04-01,Werder Bremen,Eintracht Frankfurt,2,1,H,2017-18
Bundesliga,2018-04-06,Hannover 96,Werder Bremen,2,1,H,2017-18
Bundesliga,2018-04-07,Borussia Mönchengladbach,Hertha Berlin,2,1,H,2017-18
Bundesliga,2018-04-07,FC Augsburg,Bayern Munich,1,4,A,2017-18
Bundesliga,2018-04-07,FC Cologne,Mainz,1,1,D,2017-18
Bundesliga,2018-04-07,Hamburg SV,Schalke 04,3,2,H,2017-18
Bundesliga,2018-04-07,SC Freiburg,VfL Wolfsburg,0,2,A,2017-18
Bundesliga,2018-04-08,Borussia Dortmund,VfB Stuttgart,3,0,H,2017-18
Bundesliga,2018-04-08,Eintracht Frankfurt,TSG Hoffenheim,1,1,D,2017-18
Bundesliga,2018-04-09,RB Leipzig,Bayer Leverkusen,1,4,A,2017-18
Bundesliga,2018-04-13,VfL Wolfsburg,FC Augsburg,0,0,D,2017-18
Bundesliga,2018-04-14,Bayer Leverkusen,Eintracht Frankfurt,4,1,H,2017-18
Bundesliga,2018-04-14,Bayern Munich,Borussia Mönchengladbach,5,1,H,2017-18
Bundesliga,2018-04-14,Hertha Berlin,FC Cologne,2,1,H,2017-18
Bundesliga,2018-04-14,TSG Hoffenheim,Hamburg SV,2,0,H,2017-18
Bundesliga,2018-04-14,VfB Stuttgart,Hannover 96,1,1,D,2017-18
Bundesliga,2018-04-15,Schalke 04,Borussia Dortmund,2,0,H,2017-18
Bundesliga,2018-04-15,Werder Bremen,RB Leipzig,1,1,D,2017-18
Bundesliga,2018-04-16,Mainz,SC Freiburg,2,0,H,2017-18
Bundesliga,2018-04-20,Borussia Mönchengladbach,VfL Wolfsburg,3,0,H,2017-18
Bundesliga,2018-04-21,Borussia Dortmund,Bayer Leverkusen,4,0,H,2017-18
Bundesliga,2018-04-21,Eintracht Frankfurt,Hertha Berlin,0,3,A,2017-18
Bundesliga,2018-04-21,Hamburg SV,SC Freiburg,1,0,H,2017-18
Bundesliga,2018-04-21,Hannover 96,Bayern Munich,0,3,A,2017-18
Bundesliga,2018-04-21,RB Leipzig,TSG Hoffenheim,2,5,A,2017-18
Bundesliga,2018-04-21,VfB Stuttgart,Werder Bremen,2,0,H,2017-18
Bundesliga,2018-04-22,FC Augsburg,Mainz,2,0,H,2017-18
Bundesliga,2018-04-22,FC Cologne,Schalke 04,2,2,D,2017-18
Bundesliga,2018-04-27,TSG Hoffenheim,Hannover 96,3,1,H,2017-18
Bundesliga,2018-04-28,Bayer Leverkusen,VfB Stuttgart,0,1,A,2017-18
Bundesliga,2018-04-28,Bayern Munich,Eintracht Frankfurt,4,1,H,2017-18
Bundesliga,2018-04-28,Hertha Berlin,FC Augsburg,2,2,D,2017-18
Bundesliga,2018-04-28,SC Freiburg,FC Cologne,3,2,H,2017-18
Bundesliga,2018-04-28,Schalke 04,Borussia Mönchengladbach,1,1,D,2017-18
Bundesliga,2018-04-28,VfL Wolfsburg,Hamburg SV,1,3,A,2017-18
Bundesliga,2018-04-29,Mainz,RB Leipzig,3,0,H,2017-18
Bundesliga,2018-04-29,Werder Bremen,Borussia Dortmund,1,1,D,2017-18
Bundesliga,2018-05-05,Borussia Dortmund,Mainz,1,2,A,2017-18
Bundesliga,2018-05-05,Borussia Mönchengladbach,SC Freiburg,3,1,H,2017-18
Bundesliga,2018-05-05,Eintracht Frankfurt,Hamburg SV,3,0,H,2017-18
Bundesliga,2018-05-05,FC Augsburg,Schalke 04,1,2,A,2017-18
Bundesliga,2018-05-05,FC Cologne,Bayern Munich,1,3,A,2017-18
Bundesliga,2018-05-05,Hannover 96,Hertha Berlin,3,1,H,2017-18
Bundesliga,2018-05-05,RB Leipzig,VfL Wolfsburg,4,1,H,2017-18
Bundesliga,2018-05-05,VfB Stuttgart,TSG Hoffenheim,2,0,H,2017-18
Bundesliga,2018-05-05,Werder Bremen,Bayer Leverkusen,0,0,D,2017-18
Bundesliga,2018-05-12,Bayer Leverkusen,Hannover 96,3,2,H,2017-18
Bundesliga,2018-05-12,Bayern Munich,VfB Stuttgart,1,4,A,2017-18
Bundesliga,2018-05-12,Hamburg SV,Borussia Mönchengladbach,2,1,H,2017-18
Bundesliga,2018-05-12,Hertha Berlin,RB Leipzig,2,6,A,2017-18
Bundesliga,2018-05-12,Mainz,Werder Bremen,1,2,A,2017-18
Bundesliga,2018-05-12,SC Freiburg,FC Augsburg,2,0,H,2017-18
Bundesliga,2018-05-12,Schalke 04,Eintracht Frankfurt,1,0,H,2017-18
Bundesliga,2018-05-12,TSG Hoffenheim,Borussia Dortmund,3,1,H,2017-18
Bundesliga,2018-05-12,VfL Wolfsburg,FC Cologne,4,1,H,2017-18
Bundesliga,2018-08-24,Bayern Munich,TSG Hoffenheim,3,1,H,2018-19
Bundesliga,2018-08-25,Borussia Mönchengladbach,Bayer Leverkusen,2,0,H,2018-19
Bundesliga,2018-08-25,Fortuna Düsseldorf,FC Augsburg,1,2,A,2018-19
Bundesliga,2018-08-25,Hertha Berlin,1. FC Nürnberg,1,0,H,2018-19
Bundesliga,2018-08-25,SC Freiburg,Eintracht Frankfurt,0,2,A,2018-19
Bundesliga,2018-08-25,VfL Wolfsburg,Schalke 04,2,1,H,2018-19
Bundesliga,2018-08-25,Werder Bremen,Hannover 96,1,1,D,2018-19
Bundesliga,2018-08-26,Borussia Dortmund,RB Leipzig,4,1,H,2018-19
Bundesliga,2018-08-26,Mainz,VfB Stuttgart,1,0,H,2018-19
Bundesliga,2018-08-31,Hannover 96,Borussia Dortmund,0,0,D,2018-19
Bundesliga,2018-09-01,1. FC Nürnberg,Mainz,1,1,D,2018-19
Bundesliga,2018-09-01,Bayer Leverkusen,VfL Wolfsburg,1,3,A,2018-19
Bundesliga,2018-09-01,Eintracht Frankfurt,Werder Bremen,1,2,A,2018-19
Bundesliga,2018-09-01,FC Augsburg,Borussia Mönchengladbach,1,1,D,2018-19
Bundesliga,2018-09-01,TSG Hoffenheim,SC Freiburg,3,1,H,2018-19
Bundesliga,2018-09-01,VfB Stuttgart,Bayern Munich,0,3,A,2018-19
Bundesliga,2018-09-02,RB Leipzig,Fortuna Düsseldorf,1,1,D,2018-19
Bundesliga,2018-09-02,Schalke 04,Hertha Berlin,0,2,A,2018-19
Bundesliga,2018-09-14,Borussia Dortmund,Eintracht Frankfurt,3,1,H,2018-19
Bundesliga,2018-09-15,Bayern Munich,Bayer Leverkusen,3,1,H,2018-19
Bundesliga,2018-09-15,Borussia Mönchengladbach,Schalke 04,2,1,H,2018-19
Bundesliga,2018-09-15,Fortuna Düsseldorf,TSG Hoffenheim,2,1,H,2018-19
Bundesliga,2018-09-15,Mainz,FC Augsburg,2,1,H,2018-19
Bundesliga,2018-09-15,RB Leipzig,Hannover 96,3,2,H,2018-19
Bundesliga,2018-09-15,VfL Wolfsburg,Hertha Berlin,2,2,D,2018-19
Bundesliga,2018-09-16,SC Freiburg,VfB Stuttgart,3,3,D,2018-19
Bundesliga,2018-09-16,Werder Bremen,1. FC Nürnberg,1,1,D,2018-19
Bundesliga,2018-09-21,VfB Stuttgart,Fortuna Düsseldorf,0,0,D,2018-19
Bundesliga,2018-09-22,1. FC Nürnberg,Hannover 96,2,0,H,2018-19
Bundesliga,2018-09-22,FC Augsburg,Werder Bremen,2,3,A,2018-19
Bundesliga,2018-09-22,Hertha Berlin,Borussia Mönchengladbach,4,2,H,2018-19
Bundesliga,2018-09-22,Schalke 04,Bayern Munich,0,2,A,2018-19
Bundesliga,2018-09-22,TSG Hoffenheim,Borussia Dortmund,1,1,D,2018-19
