season,player_code,player_name,minutes,goals,assists,appearances,starts,xg,xa
2016-17,152812,Felipe Anderson,0,4.0,9.0,36.0,33.0,0.0,0.0
2016-17,241731,Ferdinando Del Sole,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,105426,Filip Djordjevic,0,0.0,0.0,17.0,4.0,0.0,0.0
2016-17,137076,Filip Djuricic,0,0.0,1.0,19.0,3.0,0.0,0.0
2016-17,165722,Filip Helander,0,1.0,0.0,11.0,9.0,0.0,0.0
2016-17,256897,Filip Vaško,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,245274,Filippo Berardi,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,250672,Filippo Delli Carri,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,250849,Filippo Franchi,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,250670,Filippo Melegoni,0,0.0,0.0,1.0,1.0,0.0,0.0
2016-17,255306,Filippo Pavoni,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,148842,Francesco Acerbi,0,4.0,0.0,38.0,38.0,0.0,0.0
2016-17,253718,Francesco Bonfiglio,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,24100,Francesco Magnanelli,0,1.0,0.0,15.0,14.0,0.0,0.0
2016-17,89216,Francesco Rossi,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,255633,Francesco Scavo,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,10293,Francesco Totti,0,2.0,3.0,18.0,1.0,0.0,0.0
2016-17,188930,Francesco Zampano,0,0.0,5.0,34.0,32.0,0.0,0.0
2016-17,256896,Franck Alain Djoulou Zohoki,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,194711,Franck Kessié,0,6.0,3.0,30.0,25.0,0.0,0.0
2016-17,152597,Frederic Veseli,0,0.0,2.0,17.0,11.0,0.0,0.0
2016-17,155156,Gabriel,0,0.0,0.0,3.0,3.0,0.0,0.0
2016-17,182522,Gabriel Barbosa,0,1.0,0.0,9.0,0.0,0.0,0.0
2016-17,235792,Gabriel Meli,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,86610,Gabriel Paletta,0,2.0,1.0,30.0,30.0,0.0,0.0
2016-17,132946,Gabriel Silva,0,0.0,0.0,5.0,2.0,0.0,0.0
2016-17,28385,Gabriele Aldegani,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,124999,Gabriele Angella,0,1.0,0.0,14.0,10.0,0.0,0.0
2016-17,147341,Gary Medel,0,0.0,0.0,26.0,26.0,0.0,0.0
2016-17,156228,Gastón Brugman,0,1.0,1.0,27.0,22.0,0.0,0.0
2016-17,254215,Gennaro Ruggiero,0,0.0,0.0,2.0,2.0,0.0,0.0
2016-17,28402,Gennaro Sardo,0,0.0,0.0,1.0,0.0,0.0,0.0
2016-17,152270,Geoffrey Kondogbia,0,1.0,2.0,24.0,20.0,0.0,0.0
2016-17,156615,Gerard Deulofeu,0,4.0,3.0,17.0,16.0,0.0,0.0
2016-17,256890,Gergely Hutvágner,0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,210135,Gerson,0,0.0,0.0,4.0,2.0,0.0,0.0
