Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Ligue 1,2019-10-19,Stade de Reims,Montpellier,1,0,H,2019-20
Ligue 1,2019-10-19,Toulouse,Lille,2,1,H,2019-20
Ligue 1,2019-10-20,AS Monaco,Stade Rennais,3,2,H,2019-20
Ligue 1,2019-10-20,Bordeaux,Saint-Étienne,0,1,A,2019-20
Ligue 1,2019-10-20,Marseille,Strasbourg,2,0,H,2019-20
Ligue 1,2019-10-25,Nantes,AS Monaco,0,1,A,2019-20
Ligue 1,2019-10-26,Brest,Dijon FCO,2,0,H,2019-20
Ligue 1,2019-10-26,Lille,Bordeaux,3,0,H,2019-20
Ligue 1,2019-10-26,Lyon,Metz,2,0,H,2019-20
Ligue 1,2019-10-26,Montpellier,Angers,0,0,D,2019-20
Ligue 1,2019-10-26,Stade de Reims,Nimes,0,0,D,2019-20
Ligue 1,2019-10-26,Strasbourg,Nice,1,0,H,2019-20
Ligue 1,2019-10-27,Paris Saint-Germain,Marseille,4,0,H,2019-20
Ligue 1,2019-10-27,Saint-Étienne,SC Amiens,2,2,D,2019-20
Ligue 1,2019-10-27,Stade Rennais,Toulouse,3,2,H,2019-20
Ligue 1,2019-11-01,Dijon FCO,Paris Saint-Germain,2,1,H,2019-20
Ligue 1,2019-11-02,Angers,Strasbourg,1,0,H,2019-20
Ligue 1,2019-11-02,Marseille,Lille,2,1,H,2019-20
Ligue 1,2019-11-02,Metz,Montpellier,2,2,D,2019-20
Ligue 1,2019-11-02,SC Amiens,Brest,1,0,H,2019-20
Ligue 1,2019-11-02,Toulouse,Lyon,2,3,A,2019-20
Ligue 1,2019-11-03,Bordeaux,Nantes,2,0,H,2019-20
Ligue 1,2019-11-03,Nice,Stade de Reims,2,0,H,2019-20
Ligue 1,2019-11-03,Saint-Étienne,AS Monaco,1,0,H,2019-20
Ligue 1,2019-11-08,Nice,Bordeaux,1,1,D,2019-20
Ligue 1,2019-11-09,AS Monaco,Dijon FCO,1,0,H,2019-20
Ligue 1,2019-11-09,Brest,Paris Saint-Germain,1,2,A,2019-20
Ligue 1,2019-11-09,Lille,Metz,0,0,D,2019-20
Ligue 1,2019-11-09,Stade de Reims,Angers,0,0,D,2019-20
Ligue 1,2019-11-09,Strasbourg,Nimes,4,1,H,2019-20
Ligue 1,2019-11-10,Marseille,Lyon,2,1,H,2019-20
Ligue 1,2019-11-10,Montpellier,Toulouse,3,0,H,2019-20
Ligue 1,2019-11-10,Nantes,Saint-Étienne,2,3,A,2019-20
Ligue 1,2019-11-10,Stade Rennais,SC Amiens,3,1,H,2019-20
Ligue 1,2019-11-22,Paris Saint-Germain,Lille,2,0,H,2019-20
Ligue 1,2019-11-23,Angers,Nimes,1,0,H,2019-20
Ligue 1,2019-11-23,Brest,Nantes,1,1,D,2019-20
Ligue 1,2019-11-23,Dijon FCO,Stade Rennais,2,1,H,2019-20
Ligue 1,2019-11-23,Lyon,Nice,2,1,H,2019-20
Ligue 1,2019-11-23,Metz,Stade de Reims,1,1,D,2019-20
Ligue 1,2019-11-23,SC Amiens,Strasbourg,0,4,A,2019-20
Ligue 1,2019-11-24,Bordeaux,AS Monaco,2,1,H,2019-20
Ligue 1,2019-11-24,Saint-Étienne,Montpellier,0,0,D,2019-20
Ligue 1,2019-11-24,Toulouse,Marseille,0,2,A,2019-20
Ligue 1,2019-11-29,Marseille,Brest,2,1,H,2019-20
Ligue 1,2019-11-30,Lille,Dijon FCO,1,0,H,2019-20
Ligue 1,2019-11-30,Montpellier,SC Amiens,4,2,H,2019-20
Ligue 1,2019-11-30,Nice,Angers,3,1,H,2019-20
Ligue 1,2019-11-30,Nimes,Metz,1,1,D,2019-20
Ligue 1,2019-11-30,Stade de Reims,Bordeaux,1,1,D,2019-20
Ligue 1,2019-11-30,Strasbourg,Lyon,1,2,A,2019-20
Ligue 1,2019-12-01,Nantes,Toulouse,2,1,H,2019-20
Ligue 1,2019-12-01,Stade Rennais,Saint-Étienne,2,1,H,2019-20
Ligue 1,2019-12-03,Angers,Marseille,0,2,A,2019-20
Ligue 1,2019-12-03,Bordeaux,Nimes,6,0,H,2019-20
Ligue 1,2019-12-03,Brest,Strasbourg,5,0,H,2019-20
Ligue 1,2019-12-03,Lyon,Lille,0,1,A,2019-20
Ligue 1,2019-12-04,Dijon FCO,Montpellier,2,2,D,2019-20
Ligue 1,2019-12-04,Metz,Stade Rennais,0,1,A,2019-20
Ligue 1,2019-12-04,Paris Saint-Germain,Nantes,2,0,H,2019-20
Ligue 1,2019-12-04,Saint-Étienne,Nice,4,1,H,2019-20
Ligue 1,2019-12-04,Toulouse,AS Monaco,1,2,A,2019-20
Ligue 1,2019-12-06,Lille,Brest,1,0,H,2019-20
Ligue 1,2019-12-06,Nimes,Lyon,0,4,A,2019-20
Ligue 1,2019-12-07,AS Monaco,SC Amiens,3,0,H,2019-20
Ligue 1,2019-12-07,Montpellier,Paris Saint-Germain,1,3,A,2019-20
Ligue 1,2019-12-07,Nice,Metz,4,1,H,2019-20
Ligue 1,2019-12-07,Stade Rennais,Angers,2,1,H,2019-20
Ligue 1,2019-12-07,Strasbourg,Toulouse,4,2,H,2019-20
Ligue 1,2019-12-08,Marseille,Bordeaux,3,1,H,2019-20
Ligue 1,2019-12-08,Nantes,Dijon FCO,1,0,H,2019-20
Ligue 1,2019-12-08,Stade de Reims,Saint-Étienne,3,1,H,2019-20
Ligue 1,2019-12-13,Lille,Montpellier,2,1,H,2019-20
Ligue 1,2019-12-14,Angers,AS Monaco,0,0,D,2019-20
Ligue 1,2019-12-14,Brest,Nice,0,0,D,2019-20
Ligue 1,2019-12-14,Metz,Marseille,1,1,D,2019-20
Ligue 1,2019-12-14,Nimes,Nantes,0,1,A,2019-20
Ligue 1,2019-12-14,SC Amiens,Dijon FCO,1,1,D,2019-20
Ligue 1,2019-12-14,Toulouse,Stade de Reims,0,1,A,2019-20
Ligue 1,2019-12-15,Bordeaux,Strasbourg,0,1,A,2019-20
Ligue 1,2019-12-15,Lyon,Stade Rennais,0,1,A,2019-20
Ligue 1,2019-12-15,Saint-Étienne,Paris Saint-Germain,0,4,A,2019-20
Ligue 1,2019-12-21,AS Monaco,Lille,5,1,H,2019-20
Ligue 1,2019-12-21,Dijon FCO,Metz,2,2,D,2019-20
Ligue 1,2019-12-21,Marseille,Nimes,3,1,H,2019-20
Ligue 1,2019-12-21,Montpellier,Brest,4,0,H,2019-20
Ligue 1,2019-12-21,Nantes,Angers,1,2,A,2019-20
Ligue 1,2019-12-21,Nice,Toulouse,3,0,H,2019-20
Ligue 1,2019-12-21,Paris Saint-Germain,SC Amiens,4,1,H,2019-20
Ligue 1,2019-12-21,Stade Rennais,Bordeaux,1,0,H,2019-20
Ligue 1,2019-12-21,Stade de Reims,Lyon,1,1,D,2019-20
Ligue 1,2019-12-21,Strasbourg,Saint-Étienne,2,1,H,2019-20
Ligue 1,2020-01-10,Stade Rennais,Marseille,0,1,A,2019-20
Ligue 1,2020-01-11,Angers,Nice,1,1,D,2019-20
Ligue 1,2020-01-11,Bordeaux,Lyon,1,2,A,2019-20
Ligue 1,2020-01-11,Metz,Strasbourg,1,0,H,2019-20
Ligue 1,2020-01-11,Nimes,Stade de Reims,2,0,H,2019-20
Ligue 1,2020-01-11,SC Amiens,Montpellier,1,2,A,2019-20
Ligue 1,2020-01-11,Toulouse,Brest,2,5,A,2019-20
Ligue 1,2020-01-12,Dijon FCO,Lille,1,0,H,2019-20
Ligue 1,2020-01-12,Paris Saint-Germain,AS Monaco,3,3,D,2019-20
Ligue 1,2020-01-12,Saint-Étienne,Nantes,0,2,A,2019-20
Ligue 1,2020-01-15,AS Monaco,Paris Saint-Germain,1,4,A,2019-20
Ligue 1,2020-01-15,Nimes,Stade Rennais,0,1,A,2019-20
Ligue 1,2020-01-15,SC Amiens,Stade de Reims,1,1,D,2019-20
Ligue 1,2020-01-24,Nice,Stade Rennais,1,1,D,2019-20
Ligue 1,2020-01-25,AS Monaco,Strasbourg,1,3,A,2019-20
Ligue 1,2020-01-25,Brest,SC Amiens,2,1,H,2019-20
Ligue 1,2020-01-25,Marseille,Angers,0,0,D,2019-20
Ligue 1,2020-01-25,Montpellier,Dijon FCO,2,1,H,2019-20
Ligue 1,2020-01-25,Saint-Étienne,Nimes,2,1,H,2019-20
Ligue 1,2020-01-25,Stade de Reims,Metz,0,1,A,2019-20
Ligue 1,2020-01-26,Lille,Paris Saint-Germain,0,2,A,2019-20
Ligue 1,2020-01-26,Lyon,Toulouse,3,0,H,2019-20
Ligue 1,2020-01-26,Nantes,Bordeaux,0,1,A,2019-20
Ligue 1,2020-01-31,Stade Rennais,Nantes,3,2,H,2019-20
Ligue 1,2020-02-01,Angers,Stade de Reims,1,4,A,2019-20
Ligue 1,2020-02-01,Dijon FCO,Brest,3,0,H,2019-20
Ligue 1,2020-02-01,Nimes,AS Monaco,3,1,H,2019-20
Ligue 1,2020-02-01,Paris Saint-Germain,Montpellier,5,0,H,2019-20
Ligue 1,2020-02-01,SC Amiens,Toulouse,0,0,D,2019-20
Ligue 1,2020-02-01,Strasbourg,Lille,1,2,A,2019-20
Ligue 1,2020-02-02,Bordeaux,Marseille,0,0,D,2019-20
Ligue 1,2020-02-02,Metz,Saint-Étienne,3,1,H,2019-20
Ligue 1,2020-02-02,Nice,Lyon,2,1,H,2019-20
Ligue 1,2020-02-04,AS Monaco,Angers,1,0,H,2019-20
Ligue 1,2020-02-04,Lille,Stade Rennais,1,0,H,2019-20
Ligue 1,2020-02-04,Nantes,Paris Saint-Germain,1,2,A,2019-20
Ligue 1,2020-02-05,Brest,Bordeaux,1,1,D,2019-20
Ligue 1,2020-02-05,Lyon,SC Amiens,0,0,D,2019-20
Ligue 1,2020-02-05,Montpellier,Metz,1,1,D,2019-20
Ligue 1,2020-02-05,Nimes,Dijon FCO,2,0,H,2019-20
Ligue 1,2020-02-05,Saint-Étienne,Marseille,0,2,A,2019-20
Ligue 1,2020-02-05,Stade de Reims,Nice,1,1,D,2019-20
Ligue 1,2020-02-05,Toulouse,Strasbourg,0,1,A,2019-20
Ligue 1,2020-02-07,Angers,Lille,0,2,A,2019-20
Ligue 1,2020-02-08,Dijon FCO,Nantes,3,3,D,2019-20
Ligue 1,2020-02-08,Marseille,Toulouse,1,0,H,2019-20
Ligue 1,2020-02-08,Metz,Bordeaux,1,2,A,2019-20
Ligue 1,2020-02-08,Nice,Nimes,1,3,A,2019-20
Ligue 1,2020-02-08,SC Amiens,AS Monaco,1,2,A,2019-20
Ligue 1,2020-02-08,Stade Rennais,Brest,0,0,D,2019-20
Ligue 1,2020-02-09,Montpellier,Saint-Étienne,1,0,H,2019-20
Ligue 1,2020-02-09,Paris Saint-Germain,Lyon,4,2,H,2019-20
Ligue 1,2020-02-09,Strasbourg,Stade de Reims,3,0,H,2019-20
Ligue 1,2020-02-14,AS Monaco,Montpellier,1,0,H,2019-20
Ligue 1,2020-02-15,Bordeaux,Dijon FCO,2,2,D,2019-20
Ligue 1,2020-02-15,Nantes,Metz,0,0,D,2019-20
Ligue 1,2020-02-15,Nimes,Angers,1,0,H,2019-20
Ligue 1,2020-02-15,SC Amiens,Paris Saint-Germain,4,4,D,2019-20
Ligue 1,2020-02-15,Toulouse,Nice,0,2,A,2019-20
Ligue 1,2020-02-16,Brest,Saint-Étienne,3,2,H,2019-20
Ligue 1,2020-02-16,Lille,Marseille,1,2,A,2019-20
Ligue 1,2020-02-16,Lyon,Strasbourg,1,1,D,2019-20
Ligue 1,2020-02-16,Stade de Reims,Stade Rennais,1,0,H,2019-20
Ligue 1,2020-02-21,Metz,Lyon,0,2,A,2019-20
Ligue 1,2020-02-21,Nice,Brest,2,2,D,2019-20
Ligue 1,2020-02-22,Angers,Montpellier,1,0,H,2019-20
Ligue 1,2020-02-22,Dijon FCO,AS Monaco,1,1,D,2019-20
Ligue 1,2020-02-22,Lille,Toulouse,3,0,H,2019-20
Ligue 1,2020-02-22,Marseille,Nantes,1,3,A,2019-20
Ligue 1,2020-02-22,Strasbourg,SC Amiens,0,0,D,2019-20
Ligue 1,2020-02-23,Paris Saint-Germain,Bordeaux,4,3,H,2019-20
Ligue 1,2020-02-23,Saint-Étienne,Stade de Reims,1,1,D,2019-20
Ligue 1,2020-02-23,Stade Rennais,Nimes,2,1,H,2019-20
Ligue 1,2020-02-28,Nimes,Marseille,2,3,A,2019-20
Ligue 1,2020-02-29,AS Monaco,Stade de Reims,1,1,D,2019-20
Ligue 1,2020-02-29,Brest,Angers,0,1,A,2019-20
Ligue 1,2020-02-29,Montpellier,Strasbourg,3,0,H,2019-20
Ligue 1,2020-02-29,Paris Saint-Germain,Dijon FCO,4,0,H,2019-20
Ligue 1,2020-02-29,SC Amiens,Metz,0,1,A,2019-20
Ligue 1,2020-02-29,Toulouse,Stade Rennais,0,2,A,2019-20
Ligue 1,2020-03-01,Bordeaux,Nice,1,1,D,2019-20
Ligue 1,2020-03-01,Lyon,Saint-Étienne,2,0,H,2019-20
Ligue 1,2020-03-01,Nantes,Lille,0,1,A,2019-20
Ligue 1,2020-03-06,Marseille,SC Amiens,2,2,D,2019-20
Ligue 1,2020-03-07,Angers,Nantes,2,0,H,2019-20
Ligue 1,2020-03-07,Dijon FCO,Toulouse,2,1,H,2019-20
Ligue 1,2020-03-07,Metz,Nimes,2,1,H,2019-20
Ligue 1,2020-03-07,Nice,AS Monaco,2,1,H,2019-20
Ligue 1,2020-03-07,Stade de Reims,Brest,1,0,H,2019-20
Ligue 1,2020-03-08,Lille,Lyon,1,0,H,2019-20
Ligue 1,2020-03-08,Saint-Étienne,Bordeaux,1,1,D,2019-20
Ligue 1,2020-03-08,Stade Rennais,Montpellier,5,0,H,2019-20
Ligue 1,2020-08-21,Bordeaux,Nantes,0,0,D,2020-21
Ligue 1,2020-08-22,Dijon FCO,Angers,0,1,A,2020-21
Ligue 1,2020-08-22,Lille,Stade Rennais,1,1,D,2020-21
Ligue 1,2020-08-23,AS Monaco,Stade de Reims,2,2,D,2020-21
Ligue 1,2020-08-23,Lorient,Strasbourg,3,1,H,2020-21
Ligue 1,2020-08-23,Nice,Lens,2,1,H,2020-21
Ligue 1,2020-08-23,Nimes,Brest,4,0,H,2020-21
Ligue 1,2020-08-28,Lyon,Dijon FCO,4,1,H,2020-21
Ligue 1,2020-08-29,Stade Rennais,Montpellier,2,1,H,2020-21
Ligue 1,2020-08-29,Strasbourg,Nice,0,2,A,2020-21
Ligue 1,2020-08-30,Angers,Bordeaux,0,2,A,2020-21
Ligue 1,2020-08-30,Brest,Marseille,2,3,A,2020-21
Ligue 1,2020-08-30,Metz,AS Monaco,0,1,A,2020-21
Ligue 1,2020-08-30,Nantes,Nimes,2,1,H,2020-21
Ligue 1,2020-08-30,Saint-Étienne,Lorient,2,0,H,2020-21
Ligue 1,2020-08-30,Stade de Reims,Lille,0,1,A,2020-21
Ligue 1,2020-09-10,Lens,Paris Saint-Germain,1,0,H,2020-21
Ligue 1,2020-09-11,Bordeaux,Lyon,0,0,D,2020-21
Ligue 1,2020-09-12,Montpellier,Nice,3,1,H,2020-21
Ligue 1,2020-09-12,Saint-Étienne,Strasbourg,2,0,H,2020-21
Ligue 1,2020-09-13,AS Monaco,Nantes,2,1,H,2020-21
Ligue 1,2020-09-13,Angers,Stade de Reims,1,0,H,2020-21
Ligue 1,2020-09-13,Dijon FCO,Brest,0,2,A,2020-21
Ligue 1,2020-09-13,Lille,Metz,1,0,H,2020-21
Ligue 1,2020-09-13,Lorient,Lens,2,3,A,2020-21
Ligue 1,2020-09-13,Nimes,Stade Rennais,2,4,A,2020-21
Ligue 1,2020-09-13,Paris Saint-Germain,Marseille,0,1,A,2020-21
Ligue 1,2020-09-15,Montpellier,Lyon,2,1,H,2020-21
Ligue 1,2020-09-16,Paris Saint-Germain,Metz,1,0,H,2020-21
Ligue 1,2020-09-17,Marseille,Saint-Étienne,0,2,A,2020-21
Ligue 1,2020-09-18,Lyon,Nimes,0,0,D,2020-21
Ligue 1,2020-09-19,Lens,Bordeaux,2,1,H,2020-21
Ligue 1,2020-09-19,Stade Rennais,AS Monaco,2,1,H,2020-21
Ligue 1,2020-09-20,Brest,Lorient,3,2,H,2020-21
Ligue 1,2020-09-20,Marseille,Lille,1,1,D,2020-21
Ligue 1,2020-09-20,Metz,Stade de Reims,2,1,H,2020-21
Ligue 1,2020-09-20,Montpellier,Angers,4,1,H,2020-21
Ligue 1,2020-09-20,Nantes,Saint-Étienne,2,2,D,2020-21
Ligue 1,2020-09-20,Nice,Paris Saint-Germain,0,3,A,2020-21
Ligue 1,2020-09-20,Strasbourg,Dijon FCO,1,0,H,2020-21
Ligue 1,2020-09-25,Lille,Nantes,2,0,H,2020-21
Ligue 1,2020-09-26,Marseille,Metz,1,1,D,2020-21
Ligue 1,2020-09-26,Saint-Étienne,Stade Rennais,0,3,A,2020-21
Ligue 1,2020-09-27,AS Monaco,Strasbourg,3,2,H,2020-21
Ligue 1,2020-09-27,Angers,Brest,3,2,H,2020-21
Ligue 1,2020-09-27,Bordeaux,Nice,0,0,D,2020-21
Ligue 1,2020-09-27,Dijon FCO,Montpellier,2,2,D,2020-21
Ligue 1,2020-09-27,Lorient,Lyon,1,1,D,2020-21
Ligue 1,2020-09-27,Nimes,Lens,1,1,D,2020-21
Ligue 1,2020-09-27,Stade de Reims,Paris Saint-Germain,0,2,A,2020-21
Ligue 1,2020-10-02,Paris Saint-Germain,Angers,6,1,H,2020-21
Ligue 1,2020-10-03,Lens,Saint-Étienne,2,0,H,2020-21
Ligue 1,2020-10-03,Nice,Nantes,2,1,H,2020-21
Ligue 1,2020-10-04,Bordeaux,Dijon FCO,3,0,H,2020-21
Ligue 1,2020-10-04,Brest,AS Monaco,1,0,H,2020-21
Ligue 1,2020-10-04,Lyon,Marseille,1,1,D,2020-21
Ligue 1,2020-10-04,Metz,Lorient,3,1,H,2020-21
Ligue 1,2020-10-04,Montpellier,Nimes,0,1,A,2020-21
Ligue 1,2020-10-04,Stade Rennais,Stade de Reims,2,2,D,2020-21
Ligue 1,2020-10-04,Strasbourg,Lille,0,3,A,2020-21
Ligue 1,2020-10-16,Dijon FCO,Stade Rennais,1,1,D,2020-21
Ligue 1,2020-10-16,Nimes,Paris Saint-Germain,0,4,A,2020-21
Ligue 1,2020-10-17,Marseille,Bordeaux,3,1,H,2020-21
Ligue 1,2020-10-17,Stade de Reims,Lorient,1,3,A,2020-21
Ligue 1,2020-10-18,AS Monaco,Montpellier,1,1,D,2020-21
Ligue 1,2020-10-18,Angers,Metz,1,1,D,2020-21
Ligue 1,2020-10-18,Lille,Lens,4,0,H,2020-21
Ligue 1,2020-10-18,Nantes,Brest,3,1,H,2020-21
Ligue 1,2020-10-18,Saint-Étienne,Nice,1,3,A,2020-21
Ligue 1,2020-10-18,Strasbourg,Lyon,2,3,A,2020-21
Ligue 1,2020-10-23,Stade Rennais,Angers,1,2,A,2020-21
Ligue 1,2020-10-24,Lorient,Marseille,0,1,A,2020-21
Ligue 1,2020-10-24,Paris Saint-Germain,Dijon FCO,4,0,H,2020-21
Ligue 1,2020-10-25,Bordeaux,Nimes,2,0,H,2020-21
Ligue 1,2020-10-25,Brest,Strasbourg,0,3,A,2020-21
Ligue 1,2020-10-25,Lyon,AS Monaco,4,1,H,2020-21
Ligue 1,2020-10-25,Metz,Saint-Étienne,2,0,H,2020-21
Ligue 1,2020-10-25,Montpellier,Stade de Reims,0,4,A,2020-21
Ligue 1,2020-10-25,Nice,Lille,1,1,D,2020-21
Ligue 1,2020-10-31,Nantes,Paris Saint-Germain,0,3,A,2020-21
Ligue 1,2020-10-31,Stade Rennais,Brest,2,1,H,2020-21
Ligue 1,2020-11-01,AS Monaco,Bordeaux,4,0,H,2020-21
Ligue 1,2020-11-01,Angers,Nice,0,3,A,2020-21
Ligue 1,2020-11-01,Dijon FCO,Lorient,0,0,D,2020-21
Ligue 1,2020-11-01,Lille,Lyon,1,1,D,2020-21
Ligue 1,2020-11-01,Nimes,Metz,0,1,A,2020-21
Ligue 1,2020-11-01,Saint-Étienne,Montpellier,0,1,A,2020-21
Ligue 1,2020-11-01,Stade de Reims,Strasbourg,2,1,H,2020-21
Ligue 1,2020-11-06,Strasbourg,Marseille,0,1,A,2020-21
Ligue 1,2020-11-07,Bordeaux,Montpellier,0,2,A,2020-21
Ligue 1,2020-11-07,Paris Saint-Germain,Stade Rennais,3,0,H,2020-21
Ligue 1,2020-11-08,Brest,Lille,3,2,H,2020-21
Ligue 1,2020-11-08,Lens,Stade de Reims,4,4,D,2020-21
Ligue 1,2020-11-08,Lorient,Nantes,0,2,A,2020-21
Ligue 1,2020-11-08,Lyon,Saint-Étienne,2,1,H,2020-21
Ligue 1,2020-11-08,Metz,Dijon FCO,1,1,D,2020-21
Ligue 1,2020-11-08,Nice,AS Monaco,1,2,A,2020-21
Ligue 1,2020-11-08,Nimes,Angers,1,5,A,2020-21
Ligue 1,2020-11-20,AS Monaco,Paris Saint-Germain,3,2,H,2020-21
Ligue 1,2020-11-20,Stade Rennais,Bordeaux,0,1,A,2020-21
Ligue 1,2020-11-21,Brest,Saint-Étienne,4,1,H,2020-21
Ligue 1,2020-11-22,Angers,Lyon,0,1,A,2020-21
Ligue 1,2020-11-22,Dijon FCO,Lens,0,1,A,2020-21
Ligue 1,2020-11-22,Lille,Lorient,4,0,H,2020-21
Ligue 1,2020-11-22,Montpellier,Strasbourg,4,3,H,2020-21
Ligue 1,2020-11-22,Nantes,Metz,1,1,D,2020-21
Ligue 1,2020-11-22,Stade de Reims,Nimes,0,1,A,2020-21
Ligue 1,2020-11-25,Lens,Nantes,1,1,D,2020-21
Ligue 1,2020-11-27,Strasbourg,Stade Rennais,1,1,D,2020-21
Ligue 1,2020-11-28,Marseille,Nantes,3,1,H,2020-21
Ligue 1,2020-11-28,Paris Saint-Germain,Bordeaux,2,2,D,2020-21
Ligue 1,2020-11-29,AS Monaco,Nimes,3,0,H,2020-21
Ligue 1,2020-11-29,Lens,Angers,1,3,A,2020-21
Ligue 1,2020-11-29,Lorient,Montpellier,0,1,A,2020-21
Ligue 1,2020-11-29,Lyon,Stade de Reims,3,0,H,2020-21
Ligue 1,2020-11-29,Metz,Brest,0,2,A,2020-21
Ligue 1,2020-11-29,Nice,Dijon FCO,1,3,A,2020-21
Ligue 1,2020-11-29,Saint-Étienne,Lille,1,1,D,2020-21
Ligue 1,2020-12-04,Nimes,Marseille,0,2,A,2020-21
Ligue 1,2020-12-05,Montpellier,Paris Saint-Germain,1,3,A,2020-21
Ligue 1,2020-12-05,Stade Rennais,Lens,0,2,A,2020-21
Ligue 1,2020-12-06,Angers,Lorient,2,0,H,2020-21
Ligue 1,2020-12-06,Bordeaux,Brest,1,0,H,2020-21
Ligue 1,2020-12-06,Dijon FCO,Saint-Étienne,0,0,D,2020-21
Ligue 1,2020-12-06,Lille,AS Monaco,2,1,H,2020-21
Ligue 1,2020-12-06,Metz,Lyon,1,3,A,2020-21
Ligue 1,2020-12-06,Nantes,Strasbourg,0,4,A,2020-21
Ligue 1,2020-12-06,Stade de Reims,Nice,0,0,D,2020-21
Ligue 1,2020-12-11,Saint-Étienne,Angers,0,0,D,2020-21
Ligue 1,2020-12-12,Lens,Montpellier,2,3,A,2020-21
Ligue 1,2020-12-12,Marseille,AS Monaco,2,1,H,2020-21
Ligue 1,2020-12-13,Brest,Stade de Reims,2,1,H,2020-21
Ligue 1,2020-12-13,Lille,Bordeaux,2,1,H,2020-21
Ligue 1,2020-12-13,Lorient,Nimes,3,0,H,2020-21
Ligue 1,2020-12-13,Nantes,Dijon FCO,1,1,D,2020-21
Ligue 1,2020-12-13,Nice,Stade Rennais,0,1,A,2020-21
Ligue 1,2020-12-13,Paris Saint-Germain,Lyon,0,1,A,2020-21
Ligue 1,2020-12-13,Strasbourg,Metz,2,2,D,2020-21
Ligue 1,2020-12-16,AS Monaco,Lens,0,3,A,2020-21
Ligue 1,2020-12-16,Angers,Strasbourg,0,2,A,2020-21
Ligue 1,2020-12-16,Bordeaux,Saint-Étienne,1,2,A,2020-21
Ligue 1,2020-12-16,Dijon FCO,Lille,0,2,A,2020-21
Ligue 1,2020-12-16,Lyon,Brest,2,2,D,2020-21
Ligue 1,2020-12-16,Montpellier,Metz,0,2,A,2020-21
Ligue 1,2020-12-16,Nimes,Nice,0,2,A,2020-21
Ligue 1,2020-12-16,Paris Saint-Germain,Lorient,2,0,H,2020-21
Ligue 1,2020-12-16,Stade Rennais,Marseille,2,1,H,2020-21
Ligue 1,2020-12-16,Stade de Reims,Nantes,3,2,H,2020-21
Ligue 1,2020-12-19,Marseille,Stade de Reims,1,1,D,2020-21
Ligue 1,2020-12-19,Metz,Lens,2,0,H,2020-21
Ligue 1,2020-12-19,Nice,Lyon,1,4,A,2020-21
Ligue 1,2020-12-20,Brest,Montpellier,2,2,D,2020-21
Ligue 1,2020-12-20,Dijon FCO,AS Monaco,0,1,A,2020-21
Ligue 1,2020-12-20,Lille,Paris Saint-Germain,0,0,D,2020-21
Ligue 1,2020-12-20,Lorient,Stade Rennais,0,3,A,2020-21
Ligue 1,2020-12-20,Nantes,Angers,1,1,D,2020-21
Ligue 1,2020-12-20,Saint-Étienne,Nimes,2,2,D,2020-21
Ligue 1,2020-12-20,Strasbourg,Bordeaux,0,2,A,2020-21
Ligue 1,2020-12-23,AS Monaco,Saint-Étienne,2,2,D,2020-21
Ligue 1,2020-12-23,Angers,Marseille,2,1,H,2020-21
Ligue 1,2020-12-23,Bordeaux,Stade de Reims,1,3,A,2020-21
Ligue 1,2020-12-23,Lens,Brest,2,1,H,2020-21
Ligue 1,2020-12-23,Lyon,Nantes,3,0,H,2020-21
Ligue 1,2020-12-23,Montpellier,Lille,2,3,A,2020-21
Ligue 1,2020-12-23,Nice,Lorient,2,2,D,2020-21
Ligue 1,2020-12-23,Nimes,Dijon FCO,1,3,A,2020-21
Ligue 1,2020-12-23,Paris Saint-Germain,Strasbourg,4,0,H,2020-21
Ligue 1,2020-12-23,Stade Rennais,Metz,1,0,H,2020-21
Ligue 1,2021-01-06,Brest,Nice,2,0,H,2020-21
Ligue 1,2021-01-06,Lille,Angers,1,2,A,2020-21
Ligue 1,2021-01-06,Lorient,AS Monaco,2,5,A,2020-21
Ligue 1,2021-01-06,Lyon,Lens,3,2,H,2020-21
Ligue 1,2021-01-06,Marseille,Montpellier,3,1,H,2020-21
Ligue 1,2021-01-06,Metz,Bordeaux,0,0,D,2020-21
Ligue 1,2021-01-06,Nantes,Stade Rennais,0,0,D,2020-21
Ligue 1,2021-01-06,Saint-Étienne,Paris Saint-Germain,1,1,D,2020-21
Ligue 1,2021-01-06,Stade de Reims,Dijon FCO,0,0,D,2020-21
Ligue 1,2021-01-06,Strasbourg,Nimes,5,0,H,2020-21
Ligue 1,2021-01-09,AS Monaco,Angers,3,0,H,2020-21
Ligue 1,2021-01-09,Bordeaux,Lorient,2,1,H,2020-21
Ligue 1,2021-01-09,Dijon FCO,Marseille,0,0,D,2020-21
Ligue 1,2021-01-09,Lens,Strasbourg,0,1,A,2020-21
Ligue 1,2021-01-09,Metz,Nice,1,1,D,2020-21
Ligue 1,2021-01-09,Montpellier,Nantes,1,1,D,2020-21
Ligue 1,2021-01-09,Nimes,Lille,0,1,A,2020-21
Ligue 1,2021-01-09,Paris Saint-Germain,Brest,3,0,H,2020-21
Ligue 1,2021-01-09,Stade Rennais,Lyon,2,2,D,2020-21
Ligue 1,2021-01-09,Stade de Reims,Saint-Étienne,3,1,H,2020-21
Ligue 1,2021-01-15,Montpellier,AS Monaco,2,3,A,2020-21
Ligue 1,2021-01-16,Angers,Paris Saint-Germain,0,1,A,2020-21
Ligue 1,2021-01-16,Marseille,Nimes,1,2,A,2020-21
