Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
Serie A,2022-09-11,Atalanta,Cremonese,1,1,D,2022-23
Serie A,2022-09-11,Bologna,Fiorentina,2,1,H,2022-23
Serie A,2022-09-11,Juventus,Salernitana,2,2,D,2022-23
Serie A,2022-09-11,Lazio,Hellas Verona,2,0,H,2022-23
Serie A,2022-09-11,Lecce,Monza,1,1,D,2022-23
Serie A,2022-09-11,Sassuolo,Udinese,1,3,A,2022-23
Serie A,2022-09-12,Empoli,AS Roma,1,2,A,2022-23
Serie A,2022-09-16,Salernitana,Lecce,1,2,A,2022-23
Serie A,2022-09-17,Bologna,Empoli,0,1,A,2022-23
Serie A,2022-09-17,Spezia,Sampdoria,2,1,H,2022-23
Serie A,2022-09-17,Torino,Sassuolo,0,1,A,2022-23
Serie A,2022-09-18,AC Milan,Napoli,1,2,A,2022-23
Serie A,2022-09-18,AS Roma,Atalanta,0,1,A,2022-23
Serie A,2022-09-18,Cremonese,Lazio,0,4,A,2022-23
Serie A,2022-09-18,Fiorentina,Hellas Verona,2,0,H,2022-23
Serie A,2022-09-18,Monza,Juventus,1,0,H,2022-23
Serie A,2022-09-18,Udinese,Internazionale,3,1,H,2022-23
Serie A,2022-10-01,Empoli,AC Milan,1,3,A,2022-23
Serie A,2022-10-01,Internazionale,AS Roma,1,2,A,2022-23
Serie A,2022-10-01,Napoli,Torino,3,1,H,2022-23
Serie A,2022-10-02,Atalanta,Fiorentina,1,0,H,2022-23
Serie A,2022-10-02,Juventus,Bologna,3,0,H,2022-23
Serie A,2022-10-02,Lazio,Spezia,4,0,H,2022-23
Serie A,2022-10-02,Lecce,Cremonese,1,1,D,2022-23
Serie A,2022-10-02,Sampdoria,Monza,0,3,A,2022-23
Serie A,2022-10-02,Sassuolo,Salernitana,5,0,H,2022-23
Serie A,2022-10-03,Hellas Verona,Udinese,1,2,A,2022-23
Serie A,2022-10-08,AC Milan,Juventus,2,0,H,2022-23
Serie A,2022-10-08,Bologna,Sampdoria,1,1,D,2022-23
Serie A,2022-10-08,Sassuolo,Internazionale,1,2,A,2022-23
Serie A,2022-10-09,AS Roma,Lecce,2,1,H,2022-23
Serie A,2022-10-09,Cremonese,Napoli,1,4,A,2022-23
Serie A,2022-10-09,Monza,Spezia,2,0,H,2022-23
Serie A,2022-10-09,Salernitana,Hellas Verona,2,1,H,2022-23
Serie A,2022-10-09,Torino,Empoli,1,1,D,2022-23
Serie A,2022-10-09,Udinese,Atalanta,2,2,D,2022-23
Serie A,2022-10-10,Fiorentina,Lazio,0,4,A,2022-23
Serie A,2022-10-15,Atalanta,Sassuolo,2,1,H,2022-23
Serie A,2022-10-15,Empoli,Monza,1,0,H,2022-23
Serie A,2022-10-15,Torino,Juventus,0,1,A,2022-23
Serie A,2022-10-16,Hellas Verona,AC Milan,1,2,A,2022-23
Serie A,2022-10-16,Internazionale,Salernitana,2,0,H,2022-23
Serie A,2022-10-16,Lazio,Udinese,0,0,D,2022-23
Serie A,2022-10-16,Napoli,Bologna,3,2,H,2022-23
Serie A,2022-10-16,Spezia,Cremonese,2,2,D,2022-23
Serie A,2022-10-17,Lecce,Fiorentina,1,1,D,2022-23
Serie A,2022-10-17,Sampdoria,AS Roma,0,1,A,2022-23
Serie A,2022-10-21,Juventus,Empoli,4,0,H,2022-23
Serie A,2022-10-22,AC Milan,Monza,4,1,H,2022-23
Serie A,2022-10-22,Fiorentina,Internazionale,3,4,A,2022-23
Serie A,2022-10-22,Salernitana,Spezia,1,0,H,2022-23
Serie A,2022-10-23,AS Roma,Napoli,0,1,A,2022-23
Serie A,2022-10-23,Atalanta,Lazio,0,2,A,2022-23
Serie A,2022-10-23,Bologna,Lecce,2,0,H,2022-23
Serie A,2022-10-23,Udinese,Torino,1,2,A,2022-23
Serie A,2022-10-24,Cremonese,Sampdoria,0,1,A,2022-23
Serie A,2022-10-24,Sassuolo,Hellas Verona,2,1,H,2022-23
Serie A,2022-10-29,Internazionale,Sampdoria,3,0,H,2022-23
Serie A,2022-10-29,Lecce,Juventus,0,1,A,2022-23
Serie A,2022-10-29,Napoli,Sassuolo,4,0,H,2022-23
Serie A,2022-10-30,Cremonese,Udinese,0,0,D,2022-23
Serie A,2022-10-30,Empoli,Atalanta,0,2,A,2022-23
Serie A,2022-10-30,Lazio,Salernitana,1,3,A,2022-23
Serie A,2022-10-30,Spezia,Fiorentina,1,2,A,2022-23
Serie A,2022-10-30,Torino,AC Milan,2,1,H,2022-23
Serie A,2022-10-31,Hellas Verona,AS Roma,1,3,A,2022-23
Serie A,2022-10-31,Monza,Bologna,1,2,A,2022-23
Serie A,2022-11-04,Udinese,Lecce,1,1,D,2022-23
Serie A,2022-11-05,AC Milan,Spezia,2,1,H,2022-23
Serie A,2022-11-05,Atalanta,Napoli,1,2,A,2022-23
Serie A,2022-11-05,Empoli,Sassuolo,1,0,H,2022-23
Serie A,2022-11-05,Salernitana,Cremonese,2,2,D,2022-23
Serie A,2022-11-06,AS Roma,Lazio,0,1,A,2022-23
Serie A,2022-11-06,Bologna,Torino,2,1,H,2022-23
Serie A,2022-11-06,Juventus,Internazionale,2,0,H,2022-23
Serie A,2022-11-06,Monza,Hellas Verona,2,0,H,2022-23
Serie A,2022-11-06,Sampdoria,Fiorentina,0,2,A,2022-23
Serie A,2022-11-08,Cremonese,AC Milan,0,0,D,2022-23
Serie A,2022-11-08,Napoli,Empoli,2,0,H,2022-23
Serie A,2022-11-08,Spezia,Udinese,1,1,D,2022-23
Serie A,2022-11-09,Fiorentina,Salernitana,2,1,H,2022-23
Serie A,2022-11-09,Internazionale,Bologna,6,1,H,2022-23
Serie A,2022-11-09,Lecce,Atalanta,2,1,H,2022-23
Serie A,2022-11-09,Sassuolo,AS Roma,1,1,D,2022-23
Serie A,2022-11-09,Torino,Sampdoria,2,0,H,2022-23
Serie A,2022-11-10,Hellas Verona,Juventus,0,1,A,2022-23
Serie A,2022-11-10,Lazio,Monza,1,0,H,2022-23
Serie A,2022-11-11,Empoli,Cremonese,2,0,H,2022-23
Serie A,2022-11-12,Bologna,Sassuolo,3,0,H,2022-23
Serie A,2022-11-12,Napoli,Udinese,3,2,H,2022-23
Serie A,2022-11-12,Sampdoria,Lecce,0,2,A,2022-23
Serie A,2022-11-13,AC Milan,Fiorentina,2,1,H,2022-23
Serie A,2022-11-13,AS Roma,Torino,1,1,D,2022-23
Serie A,2022-11-13,Atalanta,Internazionale,2,3,A,2022-23
Serie A,2022-11-13,Hellas Verona,Spezia,1,2,A,2022-23
Serie A,2022-11-13,Juventus,Lazio,3,0,H,2022-23
Serie A,2022-11-13,Monza,Salernitana,3,0,H,2022-23
Serie A,2023-01-04,AS Roma,Bologna,1,0,H,2022-23
Serie A,2023-01-04,Cremonese,Juventus,0,1,A,2022-23
Serie A,2023-01-04,Fiorentina,Monza,1,1,D,2022-23
Serie A,2023-01-04,Internazionale,Napoli,1,0,H,2022-23
Serie A,2023-01-04,Lecce,Lazio,2,1,H,2022-23
Serie A,2023-01-04,Salernitana,AC Milan,1,2,A,2022-23
Serie A,2023-01-04,Sassuolo,Sampdoria,1,2,A,2022-23
Serie A,2023-01-04,Spezia,Atalanta,2,2,D,2022-23
Serie A,2023-01-04,Torino,Hellas Verona,1,1,D,2022-23
Serie A,2023-01-04,Udinese,Empoli,1,1,D,2022-23
Serie A,2023-01-07,Fiorentina,Sassuolo,2,1,H,2022-23
Serie A,2023-01-07,Juventus,Udinese,1,0,H,2022-23
Serie A,2023-01-07,Monza,Internazionale,2,2,D,2022-23
Serie A,2023-01-08,AC Milan,AS Roma,2,2,D,2022-23
Serie A,2023-01-08,Lazio,Empoli,2,2,D,2022-23
Serie A,2023-01-08,Salernitana,Torino,1,1,D,2022-23
Serie A,2023-01-08,Sampdoria,Napoli,0,2,A,2022-23
Serie A,2023-01-08,Spezia,Lecce,0,0,D,2022-23
Serie A,2023-01-09,Bologna,Atalanta,1,2,A,2022-23
Serie A,2023-01-09,Hellas Verona,Cremonese,2,0,H,2022-23
Serie A,2023-01-13,Napoli,Juventus,5,1,H,2022-23
Serie A,2023-01-14,Cremonese,Monza,2,3,A,2022-23
Serie A,2023-01-14,Internazionale,Hellas Verona,1,0,H,2022-23
Serie A,2023-01-14,Lecce,AC Milan,2,2,D,2022-23
Serie A,2023-01-15,AS Roma,Fiorentina,2,0,H,2022-23
Serie A,2023-01-15,Atalanta,Salernitana,8,2,H,2022-23
Serie A,2023-01-15,Sassuolo,Lazio,0,2,A,2022-23
Serie A,2023-01-15,Torino,Spezia,0,1,A,2022-23
Serie A,2023-01-15,Udinese,Bologna,1,2,A,2022-23
Serie A,2023-01-16,Empoli,Sampdoria,1,0,H,2022-23
Serie A,2023-01-21,Fiorentina,Torino,0,1,A,2022-23
Serie A,2023-01-21,Hellas Verona,Lecce,2,0,H,2022-23
Serie A,2023-01-21,Salernitana,Napoli,0,2,A,2022-23
Serie A,2023-01-22,Juventus,Atalanta,3,3,D,2022-23
Serie A,2023-01-22,Monza,Sassuolo,1,1,D,2022-23
Serie A,2023-01-22,Sampdoria,Udinese,0,1,A,2022-23
Serie A,2023-01-22,Spezia,AS Roma,0,2,A,2022-23
Serie A,2023-01-23,Bologna,Cremonese,1,1,D,2022-23
Serie A,2023-01-23,Internazionale,Empoli,0,1,A,2022-23
Serie A,2023-01-24,Lazio,AC Milan,4,0,H,2022-23
Serie A,2023-01-27,Bologna,Spezia,2,0,H,2022-23
Serie A,2023-01-27,Lecce,Salernitana,1,2,A,2022-23
Serie A,2023-01-28,Atalanta,Sampdoria,2,0,H,2022-23
Serie A,2023-01-28,Cremonese,Internazionale,1,2,A,2022-23
Serie A,2023-01-28,Empoli,Torino,2,2,D,2022-23
Serie A,2023-01-29,AC Milan,Sassuolo,2,5,A,2022-23
Serie A,2023-01-29,Juventus,Monza,0,2,A,2022-23
Serie A,2023-01-29,Lazio,Fiorentina,1,1,D,2022-23
Serie A,2023-01-29,Napoli,AS Roma,2,1,H,2022-23
Serie A,2023-01-30,Udinese,Hellas Verona,1,1,D,2022-23
Serie A,2023-02-04,AS Roma,Empoli,2,0,H,2022-23
Serie A,2023-02-04,Cremonese,Lecce,0,2,A,2022-23
Serie A,2023-02-04,Sassuolo,Atalanta,1,0,H,2022-23
Serie A,2023-02-05,Fiorentina,Bologna,1,2,A,2022-23
Serie A,2023-02-05,Internazionale,AC Milan,1,0,H,2022-23
Serie A,2023-02-05,Spezia,Napoli,0,3,A,2022-23
Serie A,2023-02-05,Torino,Udinese,1,0,H,2022-23
Serie A,2023-02-06,Hellas Verona,Lazio,1,1,D,2022-23
Serie A,2023-02-06,Monza,Sampdoria,2,2,D,2022-23
Serie A,2023-02-07,Salernitana,Juventus,0,3,A,2022-23
Serie A,2023-02-10,AC Milan,Torino,1,0,H,2022-23
Serie A,2023-02-11,Empoli,Spezia,2,2,D,2022-23
Serie A,2023-02-11,Lazio,Atalanta,0,2,A,2022-23
Serie A,2023-02-11,Lecce,AS Roma,1,1,D,2022-23
Serie A,2023-02-12,Bologna,Monza,0,1,A,2022-23
Serie A,2023-02-12,Juventus,Fiorentina,1,0,H,2022-23
Serie A,2023-02-12,Napoli,Cremonese,3,0,H,2022-23
Serie A,2023-02-12,Udinese,Sassuolo,2,2,D,2022-23
Serie A,2023-02-13,Hellas Verona,Salernitana,1,0,H,2022-23
Serie A,2023-02-13,Sampdoria,Internazionale,0,0,D,2022-23
Serie A,2023-02-17,Sassuolo,Napoli,0,2,A,2022-23
Serie A,2023-02-18,Internazionale,Udinese,3,1,H,2022-23
Serie A,2023-02-18,Monza,AC Milan,0,1,A,2022-23
Serie A,2023-02-18,Sampdoria,Bologna,1,2,A,2022-23
Serie A,2023-02-19,AS Roma,Hellas Verona,1,0,H,2022-23
Serie A,2023-02-19,Atalanta,Lecce,1,2,A,2022-23
Serie A,2023-02-19,Fiorentina,Empoli,1,1,D,2022-23
Serie A,2023-02-19,Salernitana,Lazio,0,2,A,2022-23
Serie A,2023-02-19,Spezia,Juventus,0,2,A,2022-23
Serie A,2023-02-20,Torino,Cremonese,2,2,D,2022-23
Serie A,2023-02-25,Empoli,Napoli,0,2,A,2022-23
Serie A,2023-02-25,Lecce,Sassuolo,0,1,A,2022-23
Serie A,2023-02-26,AC Milan,Atalanta,2,0,H,2022-23
Serie A,2023-02-26,Bologna,Internazionale,1,0,H,2022-23
Serie A,2023-02-26,Salernitana,Monza,3,0,H,2022-23
Serie A,2023-02-26,Udinese,Spezia,2,2,D,2022-23
Serie A,2023-02-27,Hellas Verona,Fiorentina,0,3,A,2022-23
Serie A,2023-02-27,Lazio,Sampdoria,1,0,H,2022-23
Serie A,2023-02-28,Cremonese,AS Roma,2,1,H,2022-23
Serie A,2023-02-28,Juventus,Torino,4,2,H,2022-23
Serie A,2023-03-03,Napoli,Lazio,0,1,A,2022-23
Serie A,2023-03-04,Atalanta,Udinese,0,0,D,2022-23
Serie A,2023-03-04,Fiorentina,AC Milan,2,1,H,2022-23
Serie A,2023-03-04,Monza,Empoli,2,1,H,2022-23
Serie A,2023-03-05,AS Roma,Juventus,1,0,H,2022-23
Serie A,2023-03-05,Internazionale,Lecce,2,0,H,2022-23
Serie A,2023-03-05,Sampdoria,Salernitana,0,0,D,2022-23
Serie A,2023-03-05,Spezia,Hellas Verona,0,0,D,2022-23
Serie A,2023-03-06,Sassuolo,Cremonese,3,2,H,2022-23
Serie A,2023-03-06,Torino,Bologna,1,0,H,2022-23
Serie A,2023-03-10,Spezia,Internazionale,2,1,H,2022-23
Serie A,2023-03-11,Bologna,Lazio,0,0,D,2022-23
Serie A,2023-03-11,Empoli,Udinese,0,1,A,2022-23
Serie A,2023-03-11,Napoli,Atalanta,2,0,H,2022-23
Serie A,2023-03-12,AS Roma,Sassuolo,3,4,A,2022-23
Serie A,2023-03-12,Cremonese,Fiorentina,0,2,A,2022-23
Serie A,2023-03-12,Hellas Verona,Monza,1,1,D,2022-23
Serie A,2023-03-12,Juventus,Sampdoria,4,2,H,2022-23
Serie A,2023-03-12,Lecce,Torino,0,2,A,2022-23
Serie A,2023-03-13,AC Milan,Salernitana,1,1,D,2022-23
Serie A,2023-03-17,Atalanta,Empoli,2,1,H,2022-23
Serie A,2023-03-17,Sassuolo,Spezia,1,0,H,2022-23
Serie A,2023-03-18,Monza,Cremonese,1,1,D,2022-23
Serie A,2023-03-18,Salernitana,Bologna,2,2,D,2022-23
Serie A,2023-03-18,Udinese,AC Milan,3,1,H,2022-23
Serie A,2023-03-19,Fiorentina,Lecce,1,0,H,2022-23
Serie A,2023-03-19,Internazionale,Juventus,0,1,A,2022-23
Serie A,2023-03-19,Lazio,AS Roma,1,0,H,2022-23
Serie A,2023-03-19,Sampdoria,Hellas Verona,3,1,H,2022-23
Serie A,2023-03-19,Torino,Napoli,0,4,A,2022-23
Serie A,2023-04-01,Cremonese,Atalanta,1,3,A,2022-23
Serie A,2023-04-01,Internazionale,Fiorentina,0,1,A,2022-23
Serie A,2023-04-01,Juventus,Hellas Verona,1,0,H,2022-23
Serie A,2023-04-02,AS Roma,Sampdoria,3,0,H,2022-23
Serie A,2023-04-02,Bologna,Udinese,3,0,H,2022-23
Serie A,2023-04-02,Monza,Lazio,0,2,A,2022-23
Serie A,2023-04-02,Napoli,AC Milan,0,4,A,2022-23
Serie A,2023-04-02,Spezia,Salernitana,1,1,D,2022-23
Serie A,2023-04-03,Empoli,Lecce,1,0,H,2022-23
Serie A,2023-04-03,Sassuolo,Torino,1,1,D,2022-23
Serie A,2023-04-07,AC Milan,Empoli,0,0,D,2022-23
Serie A,2023-04-07,Lecce,Napoli,1,2,A,2022-23
Serie A,2023-04-07,Salernitana,Internazionale,1,1,D,2022-23
Serie A,2023-04-08,Atalanta,Bologna,0,2,A,2022-23
Serie A,2023-04-08,Fiorentina,Spezia,1,1,D,2022-23
Serie A,2023-04-08,Hellas Verona,Sassuolo,2,1,H,2022-23
Serie A,2023-04-08,Lazio,Juventus,2,1,H,2022-23
Serie A,2023-04-08,Sampdoria,Cremonese,2,3,A,2022-23
Serie A,2023-04-08,Torino,AS Roma,0,1,A,2022-23
Serie A,2023-04-08,Udinese,Monza,2,2,D,2022-23
Serie A,2023-04-14,Cremonese,Empoli,1,0,H,2022-23
Serie A,2023-04-14,Spezia,Lazio,0,3,A,2022-23
Serie A,2023-04-15,Bologna,AC Milan,1,1,D,2022-23
Serie A,2023-04-15,Internazionale,Monza,0,1,A,2022-23
Serie A,2023-04-15,Napoli,Hellas Verona,0,0,D,2022-23
Serie A,2023-04-16,AS Roma,Udinese,3,0,H,2022-23
Serie A,2023-04-16,Lecce,Sampdoria,1,1,D,2022-23
Serie A,2023-04-16,Sassuolo,Juventus,1,0,H,2022-23
Serie A,2023-04-16,Torino,Salernitana,1,1,D,2022-23
Serie A,2023-04-17,Fiorentina,Atalanta,1,1,D,2022-23
Serie A,2023-04-21,Hellas Verona,Bologna,2,1,H,2022-23
Serie A,2023-04-22,Lazio,Torino,0,1,A,2022-23
Serie A,2023-04-22,Salernitana,Sassuolo,3,0,H,2022-23
Serie A,2023-04-22,Sampdoria,Spezia,1,1,D,2022-23
Serie A,2023-04-23,AC Milan,Lecce,2,0,H,2022-23
Serie A,2023-04-23,Empoli,Internazionale,0,3,A,2022-23
Serie A,2023-04-23,Juventus,Napoli,0,1,A,2022-23
Serie A,2023-04-23,Monza,Fiorentina,3,2,H,2022-23
Serie A,2023-04-23,Udinese,Cremonese,3,0,H,2022-23
Serie A,2023-04-24,Atalanta,AS Roma,3,1,H,2022-23
Serie A,2023-04-28,Lecce,Udinese,1,0,H,2022-23
Serie A,2023-04-28,Spezia,Monza,0,2,A,2022-23
Serie A,2023-04-29,AS Roma,AC Milan,1,1,D,2022-23
Serie A,2023-04-29,Torino,Atalanta,1,2,A,2022-23
Serie A,2023-04-30,Bologna,Juventus,1,1,D,2022-23
Serie A,2023-04-30,Cremonese,Hellas Verona,1,1,D,2022-23
Serie A,2023-04-30,Fiorentina,Sampdoria,5,0,H,2022-23
Serie A,2023-04-30,Internazionale,Lazio,3,1,H,2022-23
Serie A,2023-04-30,Napoli,Salernitana,1,1,D,2022-23
Serie A,2023-04-30,Sassuolo,Empoli,2,1,H,2022-23
Serie A,2023-05-03,AC Milan,Cremonese,1,1,D,2022-23
Serie A,2023-05-03,Atalanta,Spezia,3,2,H,2022-23
Serie A,2023-05-03,Hellas Verona,Internazionale,0,6,A,2022-23
Serie A,2023-05-03,Juventus,Lecce,2,1,H,2022-23
Serie A,2023-05-03,Lazio,Sassuolo,2,0,H,2022-23
Serie A,2023-05-03,Monza,AS Roma,1,1,D,2022-23
Serie A,2023-05-03,Salernitana,Fiorentina,3,3,D,2022-23
Serie A,2023-05-03,Sampdoria,Torino,0,2,A,2022-23
Serie A,2023-05-04,Empoli,Bologna,3,1,H,2022-23
Serie A,2023-05-04,Udinese,Napoli,1,1,D,2022-23
Serie A,2023-05-06,AC Milan,Lazio,2,0,H,2022-23
Serie A,2023-05-06,AS Roma,Internazionale,0,2,A,2022-23
Serie A,2023-05-06,Cremonese,Spezia,2,0,H,2022-23
Serie A,2023-05-07,Atalanta,Juventus,0,2,A,2022-23
Serie A,2023-05-07,Lecce,Hellas Verona,0,1,A,2022-23
Serie A,2023-05-07,Napoli,Fiorentina,1,0,H,2022-23
Serie A,2023-05-07,Torino,Monza,1,1,D,2022-23
Serie A,2023-05-08,Empoli,Salernitana,2,1,H,2022-23
Serie A,2023-05-08,Sassuolo,Bologna,1,1,D,2022-23
Serie A,2023-05-08,Udinese,Sampdoria,2,0,H,2022-23
Serie A,2023-05-12,Lazio,Lecce,2,2,D,2022-23
Serie A,2023-05-13,Internazionale,Sassuolo,4,2,H,2022-23
Serie A,2023-05-13,Salernitana,Atalanta,1,0,H,2022-23
Serie A,2023-05-13,Spezia,AC Milan,2,0,H,2022-23
Serie A,2023-05-14,Bologna,AS Roma,0,0,D,2022-23
Serie A,2023-05-14,Fiorentina,Udinese,2,0,H,2022-23
Serie A,2023-05-14,Hellas Verona,Torino,0,1,A,2022-23
Serie A,2023-05-14,Juventus,Cremonese,2,0,H,2022-23
Serie A,2023-05-14,Monza,Napoli,2,0,H,2022-23
Serie A,2023-05-15,Sampdoria,Empoli,1,1,D,2022-23
Serie A,2023-05-19,Sassuolo,Monza,1,2,A,2022-23
Serie A,2023-05-20,AC Milan,Sampdoria,5,1,H,2022-23
Serie A,2023-05-20,Atalanta,Hellas Verona,3,1,H,2022-23
Serie A,2023-05-20,Cremonese,Bologna,1,5,A,2022-23
Serie A,2023-05-21,Lecce,Spezia,0,0,D,2022-23
Serie A,2023-05-21,Napoli,Internazionale,3,1,H,2022-23
Serie A,2023-05-21,Torino,Fiorentina,1,1,D,2022-23
Serie A,2023-05-21,Udinese,Lazio,0,1,A,2022-23
Serie A,2023-05-22,AS Roma,Salernitana,2,2,D,2022-23
Serie A,2023-05-22,Empoli,Juventus,4,1,H,2022-23
Serie A,2023-05-26,Sampdoria,Sassuolo,2,2,D,2022-23
Serie A,2023-05-27,Fiorentina,AS Roma,2,1,H,2022-23
Serie A,2023-05-27,Internazionale,Atalanta,3,2,H,2022-23
Serie A,2023-05-27,Salernitana,Udinese,3,2,H,2022-23
Serie A,2023-05-27,Spezia,Torino,0,4,A,2022-23
Serie A,2023-05-28,Bologna,Napoli,2,2,D,2022-23
Serie A,2023-05-28,Hellas Verona,Empoli,1,1,D,2022-23
Serie A,2023-05-28,Juventus,AC Milan,0,1,A,2022-23
Serie A,2023-05-28,Lazio,Cremonese,3,2,H,2022-23
Serie A,2023-05-28,Monza,Lecce,0,1,A,2022-23
Serie A,2023-06-02,Sassuolo,Fiorentina,1,3,A,2022-23
Serie A,2023-06-03,Cremonese,Salernitana,2,0,H,2022-23
Serie A,2023-06-03,Empoli,Lazio,0,2,A,2022-23
Serie A,2023-06-03,Torino,Internazionale,0,1,A,2022-23
Serie A,2023-06-04,AC Milan,Hellas Verona,3,1,H,2022-23
Serie A,2023-06-04,AS Roma,Spezia,2,1,H,2022-23
Serie A,2023-06-04,Atalanta,Monza,5,2,H,2022-23
Serie A,2023-06-04,Lecce,Bologna,2,3,A,2022-23
Serie A,2023-06-04,Napoli,Sampdoria,2,0,H,2022-23
Serie A,2023-06-04,Udinese,Juventus,0,1,A,2022-23
Serie A,2023-06-11,Spezia,Hellas Verona,1,3,A,2022-23
Serie A,2023-08-19,Empoli,Hellas Verona,0,1,A,2023-24
Serie A,2023-08-19,Frosinone,Napoli,1,3,A,2023-24
Serie A,2023-08-19,Genoa,Fiorentina,1,4,A,2023-24
Serie A,2023-08-19,Internazionale,Monza,2,0,H,2023-24
Serie A,2023-08-20,AS Roma,Salernitana,2,2,D,2023-24
Serie A,2023-08-20,Lecce,Lazio,2,1,H,2023-24
Serie A,2023-08-20,Sassuolo,Atalanta,0,2,A,2023-24
Serie A,2023-08-20,Udinese,Juventus,0,3,A,2023-24
Serie A,2023-08-21,Bologna,AC Milan,0,2,A,2023-24
Serie A,2023-08-21,Torino,Cagliari,0,0,D,2023-24
Serie A,2023-08-26,AC Milan,Torino,4,1,H,2023-24
Serie A,2023-08-26,Frosinone,Atalanta,2,1,H,2023-24
Serie A,2023-08-26,Hellas Verona,AS Roma,2,1,H,2023-24
Serie A,2023-08-26,Monza,Empoli,2,0,H,2023-24
Serie A,2023-08-27,Fiorentina,Lecce,2,2,D,2023-24
Serie A,2023-08-27,Juventus,Bologna,1,1,D,2023-24
Serie A,2023-08-27,Lazio,Genoa,0,1,A,2023-24
Serie A,2023-08-27,Napoli,Sassuolo,2,0,H,2023-24
Serie A,2023-08-28,Cagliari,Internazionale,0,2,A,2023-24
Serie A,2023-08-28,Salernitana,Udinese,1,1,D,2023-24
Serie A,2023-09-01,AS Roma,AC Milan,1,2,A,2023-24
Serie A,2023-09-01,Sassuolo,Hellas Verona,3,1,H,2023-24
Serie A,2023-09-02,Atalanta,Monza,3,0,H,2023-24
Serie A,2023-09-02,Bologna,Cagliari,2,1,H,2023-24
Serie A,2023-09-02,Napoli,Lazio,1,2,A,2023-24
Serie A,2023-09-02,Udinese,Frosinone,0,0,D,2023-24
Serie A,2023-09-03,Empoli,Juventus,0,2,A,2023-24
Serie A,2023-09-03,Internazionale,Fiorentina,4,0,H,2023-24
Serie A,2023-09-03,Lecce,Salernitana,2,0,H,2023-24
Serie A,2023-09-03,Torino,Genoa,1,0,H,2023-24
Serie A,2023-09-16,Genoa,Napoli,2,2,D,2023-24
Serie A,2023-09-16,Internazionale,AC Milan,5,1,H,2023-24
Serie A,2023-09-16,Juventus,Lazio,3,1,H,2023-24
Serie A,2023-09-17,AS Roma,Empoli,7,0,H,2023-24
Serie A,2023-09-17,Cagliari,Udinese,0,0,D,2023-24
Serie A,2023-09-17,Fiorentina,Atalanta,3,2,H,2023-24
Serie A,2023-09-17,Frosinone,Sassuolo,4,2,H,2023-24
Serie A,2023-09-17,Monza,Lecce,1,1,D,2023-24
Serie A,2023-09-18,Hellas Verona,Bologna,0,0,D,2023-24
Serie A,2023-09-18,Salernitana,Torino,0,3,A,2023-24
Serie A,2023-09-22,Lecce,Genoa,1,0,H,2023-24
Serie A,2023-09-22,Salernitana,Frosinone,1,1,D,2023-24
Serie A,2023-09-23,AC Milan,Hellas Verona,1,0,H,2023-24
Serie A,2023-09-23,Lazio,Monza,1,1,D,2023-24
Serie A,2023-09-23,Sassuolo,Juventus,4,2,H,2023-24
Serie A,2023-09-24,Atalanta,Cagliari,2,0,H,2023-24
Serie A,2023-09-24,Bologna,Napoli,0,0,D,2023-24
Serie A,2023-09-24,Empoli,Internazionale,0,1,A,2023-24
Serie A,2023-09-24,Torino,AS Roma,1,1,D,2023-24
Serie A,2023-09-24,Udinese,Fiorentina,0,2,A,2023-24
Serie A,2023-09-26,Juventus,Lecce,1,0,H,2023-24
Serie A,2023-09-27,Cagliari,AC Milan,1,3,A,2023-24
Serie A,2023-09-27,Empoli,Salernitana,1,0,H,2023-24
Serie A,2023-09-27,Hellas Verona,Atalanta,0,1,A,2023-24
Serie A,2023-09-27,Internazionale,Sassuolo,1,2,A,2023-24
Serie A,2023-09-27,Lazio,Torino,2,0,H,2023-24
Serie A,2023-09-27,Napoli,Udinese,4,1,H,2023-24
Serie A,2023-09-28,Frosinone,Fiorentina,1,1,D,2023-24
Serie A,2023-09-28,Genoa,AS Roma,4,1,H,2023-24
Serie A,2023-09-28,Monza,Bologna,0,0,D,2023-24
Serie A,2023-09-30,AC Milan,Lazio,2,0,H,2023-24
Serie A,2023-09-30,Lecce,Napoli,0,4,A,2023-24
Serie A,2023-09-30,Salernitana,Internazionale,0,4,A,2023-24
Serie A,2023-10-01,AS Roma,Frosinone,2,0,H,2023-24
Serie A,2023-10-01,Atalanta,Juventus,0,0,D,2023-24
Serie A,2023-10-01,Bologna,Empoli,3,0,H,2023-24
Serie A,2023-10-01,Udinese,Genoa,2,2,D,2023-24
Serie A,2023-10-02,Fiorentina,Cagliari,3,0,H,2023-24
Serie A,2023-10-02,Sassuolo,Monza,0,1,A,2023-24
Serie A,2023-10-02,Torino,Hellas Verona,0,0,D,2023-24
Serie A,2023-10-06,Empoli,Udinese,0,0,D,2023-24
Serie A,2023-10-06,Lecce,Sassuolo,1,1,D,2023-24
Serie A,2023-10-07,Genoa,AC Milan,0,1,A,2023-24
Serie A,2023-10-07,Internazionale,Bologna,2,2,D,2023-24
Serie A,2023-10-07,Juventus,Torino,2,0,H,2023-24
Serie A,2023-10-08,Cagliari,AS Roma,1,4,A,2023-24
Serie A,2023-10-08,Frosinone,Hellas Verona,2,1,H,2023-24
Serie A,2023-10-08,Lazio,Atalanta,3,2,H,2023-24
Serie A,2023-10-08,Monza,Salernitana,3,0,H,2023-24
